source,Appliction,user_name,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion
Google Play,Goibibo,Sultan Warsi,Worst app 1 THEY ASK YOU TO PAY EXTRA FOR GO CONFIRM THEN DONT REPLY 2 AFTER BBOOKING IS CANCEL THEY WONT REFUND YOUR MONEY AND NO ONE IS THEIR TO LISTE 3 CUSTOMER SUPPORT YOU CANT TALK ANYONE ONLY IVR SYSTEM 4 WHAT A GOOD WAY OF CHEQTING STARTED BY GOIBIBO I REALLY PROMISE EVERY PERSON WHICH BELONGS TO MY FAMILY WILL WRITE AND DELETE THIS CHEATING APP,1,1,2023-11-18 11:32:00,"For us to help, please share details at https://go.ibi.bo/DIM5qzCTOEb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-11-18 11:43:27,17.2.4
Google Play,Goibibo,Dhruba's Piano channel,The flight ticket has been cancelled by Indigo and the indigo website says that they have processed it and to contact goibibo as the money is with them. On the goibibo app- it does acknowledge that the flight is cancelled but the button for submitting a request for refund doesn't work. Tried this on both the iOS and Android app. The refund should be automated??? Why do I have to raise a request in the first place. This is thievery.,1,15,2023-10-15 14:18:36,"For us to help, please share details at https://applinks.makemytrip.com/QZcSi7qYVDb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-10-16 09:35:58,17.1.2
Google Play,Goibibo,Suhas Diwate,Below issues observed 1/2 1. Bus delayed by : 1 to 1.5 hrs approx at boarding point 2. Intermittently bus was stopped at various locations 3. I requested to change the blanket but it was ignored 4. In amenities it was told water bottle will be provided - it was not provided & charging point was also off intermittently 4. Bus AC was not operating on the journey Karad to Banglore 5. While booking I seen it was direct bus to Chennai but to my surprise it's got changed at bangalore,1,14,2023-10-10 12:04:33,"For us to help, please share details at https://applinks.makemytrip.com/EBhApsIcMDb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-10-10 12:19:20,17.1.2
Google Play,Goibibo,Dr. Mohmad Mushtaq khan,"The worst app and disgusting people who just take customers for a ride. I canceled my ticket well in advance due to medical reasons and I had taken even insurance but they didn't give full refund. They give fake promises and they have worst customer care support. I suggest everyone not to use goibibo for your ticket bookings. They didn't even respond to my emails. Even after giving my details you didn't respond, why are trying to improve ratings for app. This company itself is fake.",1,4,2023-11-14 11:21:05,"For us to help, please share details at https://applinks.makemytrip.com/p7uDojolIEb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-11-14 12:58:49,17.0.2
Google Play,Goibibo,Vardaan Tyagi,"They have a lot of bogus properties listed on the site and will not help you when things go wrong. Recently, I stayed at a '3 star' hotel with zero amenities and UNDER CONSTRUCTION. When I complained, they simply said, sorry we can't help. It's turning into a scam site.",1,14,2023-10-16 13:26:39,"For us to help, please share details at https://applinks.makemytrip.com/uZVdwF5gWDb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-10-16 13:53:32,17.1.2
Google Play,Goibibo,KEDAR BANERJEE,My experience is very very very very very very bad because this app are online hotel booking price is double i I am hotel booking agra online for this app three nights total price are 16900 rupees pay but no launch dinner and breakfast just price are double compared to ofline booking my reting particular this app -0. Sorry. Sorry. Iam never used next time for this app sorry. I want to refund for extra payment,1,6,2023-10-10 02:11:32,"For us to help, please share details at https://go.ibi.bo/GXNA1x15LDb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-10-10 10:49:41,17.1.2
Google Play,Goibibo,Sri,"I have booked on goibibo, Money was deducted, but booking not confirmed.. and the worst part is contacting the customer service. I called a number given in website.. within few seconds, got a call from an unknown number asking for upi details and other details.. There should be a chat box or email id for complaints in the website.",1,5,2023-10-16 11:28:54,"For us to help, please share details at https://applinks.makemytrip.com/uTQgVv36VDb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-10-16 11:33:07,17.1.2
Google Play,Goibibo,Geoyes Varghese,"Almost all my booking are done in Goibibo, will be researching the prices for flight and hotels for couple of weeks before booking. Has option of cancellation also, which support getting better price",5,0,2023-12-06 08:04:03,"We are so happy to live up to your expectations. Keep booking and safe travels!

Thanks,
Deepak",2023-12-06 08:24:06,17.3.1
Google Play,Goibibo,shivaji gupta,Worst app ever when I'm trying to book flight either the price is increasing or it's failing to go on the next page from morning,1,0,2023-12-28 16:25:56,"We would love to help you out with this, please share details at https://go.ibi.bo/XA5g2KNDbGb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you within 48 hrs. with a logical conclusion
- Thanks,
Deepak",2024-01-08 13:08:32,17.3.1
Google Play,Goibibo,sachin kamboj,Wrost app ever I have use. First time using this not a good experience with this app Hotel room quality not good which showing in the app. The hotel room is not similar with expend money,1,1,2023-12-04 15:03:13,,,17.2.4
Google Play,Goibibo,Deevan Harvansh saroj,"This is a very poor app, I have booked 2 tickets and after that I did not get success, I canceled the ticket and I did not get the refund and also deducted the charges. It has been more than 5 days since I raised my ticket, but it has not been resolved yet. My money has not been refunded yet, it has been added to my account, refund has been shown successfully, refund has also been shown, it is a very wrong application, I have to say that no one should use it",1,4,2023-10-08 10:42:15,"For us to help, please share details at https://go.ibi.bo/BoMosa8MIDb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-10-08 10:55:25,17.1.2
Google Play,Goibibo,Gauranshi Sharma,I travelled from Agra to Delhi with the driver Navneet Singh. He has been very wonderful and helpful during the whole trip. Thankyou so much.,5,0,2023-12-24 20:49:23,"Your support means the world to us. Keep booking & safe travels.
- Thanks,
Deepak",2023-12-26 17:03:32,17.3.1
Google Play,Goibibo,Tarun Verma,This app is unreliable for hotel bookings. They refuse to take responsibility for any issues and leave you stranded. Avoid using this app for your own safety and peace of mind.,1,1,2023-12-25 17:28:22,"We will look this up right away, do share the details here https://go.ibi.bo/K0igvNCjQFb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you within 48 hrs. with an appropriate closure
- Thanks,
Deepak",2023-12-26 16:48:05,17.3.1
Google Play,Goibibo,MAHESWARAN KK,Very good app. Better than other similar apps.. Easy and user friendly with better prices.. Recommended..👍,5,1,2023-12-15 11:20:18,"We are so happy to live up to your expectations. Keep booking and safe travels!
- Thanks,
Deepak",2023-12-16 17:09:17,17.3.1
Google Play,Goibibo,Siddhant Pathak,"Goibibo's service is very bad, if the booking is canceled then they do not send the money back nor can you make any complaint to them because they do not have any complaint number.",1,1,2023-10-30 19:59:38,"For us to help, please share details at https://applinks.makemytrip.com/TccBc8mTkEb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-10-31 09:51:46,17.2.2
Google Play,Goibibo,RISHI KUMAR SHARMA,"hotels with reasonable rates, fast and easy booking process, I am using this app for last 10 years.",5,5,2023-11-15 08:53:45,"We are so happy to live up to your expectations. Keep booking and safe travels!

Thanks,
Deepak",2023-11-15 09:21:43,17.2.4
Google Play,Goibibo,Shailesh Pathak,"Very bad and worst app take full convenience charges and not confirmed ticket give voucher and its not applicable flight,bus trains and also on others things .",1,1,2023-11-03 15:22:11,"For us to help, please share details at https://applinks.makemytrip.com/CylZldqhqEb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-11-03 15:46:20,17.2.3
Google Play,Goibibo,Sabyasachi Ganai,"Very bad service, my booking failed, amount debited and for 3 days it is showing ""Refund in process"". Customer service giving false commitment.",1,5,2023-11-22 20:07:05,"We will look this up right away, do share the details here https://go.ibi.bo/1CjWdEK3WEb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you within 48 hrs. with an appropriate closure

Thanks,
Deepak",2023-11-23 09:46:03,17.2.4
Google Play,Goibibo,Sumeet Tiwari,Used it for mostly bus and hotel booking there is no instant support for bad behaviour of bus staff and all the time bus tracking doesn't work.,3,1,2023-10-18 18:20:18,"For us to help, please share details at (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion
- Thanks,
Deepak",2023-10-19 16:02:19,17.1.3
Google Play,Goibibo,Debargha Dutta,Hii everyone. Just a small advice from my side. If you ever planning to book a ticket under the goConfirmed scheme please don't make the mistake of booking two or more waitlist tickets from the same account rather use two different accounts.If you book two or more waitlist tickets under the scheme they will simply trick you by confirming one ticket and keeping the other ticket in waitlist.This will benefit them as their schemes doesn't return the 2X amount of the ticket fare if one is confirmed,1,4,2023-08-04 23:13:44,"For us to help, please share details at https://go.ibi.bo/dD12HNgu0Bb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-08-05 09:45:17,16.9.2
Google Play,Goibibo,Ganesh Chetry,Such a worst app at the last moment they cancelled my bus ticket and even after repeated follow up no one from customer support is responding positively...... Totally waste of money,1,1,2023-11-19 16:26:55,"Hi Ganesh,

We would request you to please share details of your issue at your unique customer link https://go.ibi.bo/dXpHPfDGVEb Our team will reach out to you within 48 hours with an appropriate resolution.

Thanks,
Deepak",2023-11-22 13:54:57,17.1.3
Google Play,Goibibo,Akanksha Rewasingh,"Very reasonable price of hotels, very good service. Thank you goibibo for making my trip so special.",5,0,2024-01-01 23:07:00,"Your support means the world to us. Keep booking & safe travels.
- Thanks,
Deepak",2024-01-03 12:00:43,17.3.1
Google Play,Goibibo,saravanan ps,"Stay away from this app, as you'll never get support timely from their team. No option of speaking to the customer service. I faced issues with both bus and hotel booking. They may provide a coupon code to eyewash, which at last go in vain, spend on some other nice app. Do thorough research and spend bit more bucks, thereby you can enjoy your trip. And also never add breakfast option, as they'll charge u like elephant 🐘 and provide you with a bread slice. Disgusting 🤮",1,23,2023-10-02 12:57:32,"For us to help, please share details at https://applinks.makemytrip.com/v8DlJXbZyDb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-10-02 13:12:29,17.1.2
Google Play,Goibibo,Ajay Rai,Worst app they didn't provide refund amount and when I call back to them couldn't reach to them don't use this app it's an every fraud app they cheat me,1,0,2024-01-01 13:30:18,"Hi

We would request you to please share details of your issue at your unique customer link https://applinks.makemytrip.com/x9GaaF8caGb Our team will reach out to you within 48 hours with an appropriate resolution.

- Thanks,
Deepak",2024-01-07 16:27:49,17.4.3
Google Play,Goibibo,Rohitsingh Kashyap,Fake commitment and fake cancellation policy. He was drop me a msg 100% refund amount of booking before check in. I had cancelled my booking one day before of check in but customer care service is deny me and not refund my amount. So I will not recommended to other for any booking this app.,1,1,2023-10-31 12:28:43,"For us to help, please share details at https://applinks.makemytrip.com/RBBzPgJ5kEb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-10-31 12:44:42,17.1.3
Google Play,Goibibo,dimple kanwar,I have booked single seat but after reaching the bus traveller office my seat changed and provided sharing seat with a unknown person. Worst experience of goibibo.tataly fraud.,1,0,2023-11-10 18:49:12,"For us to help, please share details at https://applinks.makemytrip.com/abUDgEflDEb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-11-11 12:38:48,17.2.4
Google Play,Goibibo,AKELA RAJA YT,"They are not customer friendly,tried booking goconfirmed tickets many times but most of the time it's stuck in waiting list or RAC",1,0,2023-11-19 13:42:58,"For us to help, please share details at https://applinks.makemytrip.com/UpEDiG9WVEb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-11-22 17:46:08,17.2.4
Google Play,Goibibo,Falguni Sharma,"Worst experience: I wanted to cancel my tickets, but everytime I am getting , server issue ( Something went wrong) both in mobile as well as in desktop mode , not able to cancel my flight and no refund due to this , Very Bad service, infact no calling and customer support from them . One link you people sent on my comment , that link is also not working . So how will I raise my complaint?? If none of your link is responding",1,37,2023-08-05 16:49:48,"For us to help, please share details at https://applinks.makemytrip.com/YSpuDDMZ0Bb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-08-05 17:10:17,16.9.2
Google Play,Goibibo,Prashast Patil,Quick and easy . Rates offered are pleasant n reasonable than other sites.,5,0,2023-12-14 01:36:41,"Your support means the world to us. Keep booking & safe travels.
- Thanks,
Deepak",2023-12-14 13:01:28,17.3.1
Google Play,Goibibo,Anuj Mishra,"Worst experience.... I have booked a hotel with full payment, but hotel denied check -in, mentioning that they don't have any collaboration with Goibibo. We were standing in an unknown City without any help. My money is stuck with Goibibo. I believe Goibibo is a fraud company as they updated all the wrong information regarding the trip and also tried to delete the actual facts from the app",1,1,2023-11-17 07:59:06,"For us to help, please share details at https://applinks.makemytrip.com/4VXma0a1VEb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-11-22 18:42:24,17.2.4
Google Play,Goibibo,Appu K.,Froud .. I tried to apply promo but while payment it removing promo and making me pay full amount. There is no option to resolve domestic booking process. 100% Froud..,1,0,2023-11-06 15:37:10,"For us to help, please share details at https://go.ibi.bo/lYrgDu3fvEb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-11-06 15:45:16,17.2.3
Google Play,Goibibo,Kalachand Th,I lost my ticket booking from Kolkata to Thailand and not refunded it's seems can scamm on me I experienced this app so inconvenient or fraud priority I lost 16k money not refunded still pending 😭😭😭,1,1,2023-12-20 13:43:40,"We would love to help you out with this, please share details at https://applinks.makemytrip.com/qsldy5K0MFb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you within 48 hrs. with a logical conclusion
- Thanks,
Deepak",2023-12-24 17:01:18,17.3.1
Google Play,Goibibo,Pulkit Sood,"Flight cancelled? Never getting the refund back. Money will only sit as goibibo cash even though you paid by UPI. Payment has no bugs, refunds page has plethora of bugs. Coincidence?",1,1,2023-11-23 20:57:16,"For us to help, please share details at https://go.ibi.bo/ZrmiK5DLYEb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-11-24 10:27:54,17.2.4
Google Play,Goibibo,RAKESH CHOUDHARY FF,"Worst hotel. It's Iike Paharganj type hotel. They don't care when you have online booking as money is prepaid. I booked through Goibibo (Another worst App based looter). The hotel was closed when I reached to check in at night. Somehow checkin was possible in some other hotel nearby Hotel Transit (their group hotel) So you pay for what is shown in app or website but they will offer accommodation in other hotel. Washrooms were bad, breakfast is for namesake. Do not book this hotel.. else",1,15,2023-09-26 23:22:40,"Hi Rakesh,

Could you please share details of your issue at your unique customer link Our team will reach out to you within 48 hours with an appropriate resolution.

- Thanks,
Deepak",2023-09-27 10:33:50,17.0.2
Google Play,Goibibo,Priyanshu Rawat (Spirit),"Goibibo....is a great app for hotels bookings, it gives hotel bookings in every state and place with best rooms in under a budget mostly every hotels have good reviews hospitality....👍🏻😁",5,5,2023-10-18 13:03:13,"We are so happy to live up to your expectations. Keep booking and safe travels!

Thanks,
Deepak",2023-10-18 13:11:16,17.1.3
Google Play,Goibibo,kasturi bandyopadhyay,Great travel experience. The car we booked had neat and clean interior and was driven by a well mannered and helpful chauffeur.Thank you,5,5,2023-10-21 19:58:13,"We are so happy to live up to your expectations. Keep booking and safe travels!

Thanks,
Deepak",2023-10-22 10:04:18,17.1.3
Google Play,Goibibo,Mohit Shukla,"faced lots of trouble due to their policy, paid double amount for single day booking, as they can't reschedule or cancelled my booking, due to network issue booked rooms 2 times for single day, but they didn't extended and not refunded the money too.........this kind of genuine things they are not able to do then why to trust them in future it's better to pay little bit extra amount then facing this trouble",1,17,2023-08-03 07:30:33,"Hi Mohit,

Could you please share details of your issue at your unique customer link Our team will reach out to you within 48 hours with an appropriate resolution.

- Thanks,
Deepak",2023-08-03 11:00:34,16.9.2
Google Play,Goibibo,Emy Dileep,"Recently I booked a bus ticket through this app based on the reviews,but the sugam travels bus journey was totally a disappointment, Ac in my seat didn't function,the timings wasn't kept ,and the dropping point was altered ,which made things worst....loss of time ,money and tiresome",1,5,2023-10-04 11:27:20,"For us to help, please share details at https://applinks.makemytrip.com/ih8UorbNDDb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-10-05 10:44:43,17.1.2
Google Play,Goibibo,U -040Sandipta Roy,"There is no proper way to contact the customer support for goibibo , one of my booking is stuck unable to cancel it even .",1,1,2023-10-31 01:29:23,"For us to help, please share details at https://go.ibi.bo/53AHDMrSkEb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-10-31 09:38:51,17.1.3
Google Play,Goibibo,Adarsh Khare,Very user-friendly. Every e pense is well explained in advance .,5,0,2024-01-02 15:40:46,"Your support means the world to us. Keep booking & safe travels.
- Thanks,
Deepak",2024-01-03 11:16:01,17.4.3
Google Play,Goibibo,Rupesh Saini,Worst app of all the travel booking apps available. I booked 5 rooms in Aroma Hotel Nainital for 33800. But the hotel rooms and services was so horrible that it is not worth than 500 rs per room. When I complained to goibibo about this and requesting then to change the property according to my payment they straightly denied saying that it is against their policy. I got no support from goibibo. The hotel was so unhygienic and looks like a stable in the jungle. Paid and fake hotel reviews on app.,1,1,2023-12-05 06:59:33,"We will look this up right away, do share the details here https://applinks.makemytrip.com/30O1BhP3gFb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you within 48 hrs. with an appropriate closure

Thanks,
Deepak",2023-12-05 10:59:14,17.3.1
Google Play,Goibibo,Balvant Gadhavi,Pathetic....worst. Showing less price with taxes and charges on first page....then If you try to book the final pay will be a huge different....never book.very high price..I booked Hotels at high price from Goibibo but and when asked at the property there were very less amount for the same room .Huge commission taken by Goibibo,1,13,2023-11-26 09:51:46,"We would love to help you out with this, please share details at https://go.ibi.bo/fxs2EXJ61Eb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you within 48 hrs. with a logical conclusion
- Thanks,
Deepak",2023-11-26 10:45:55,17.2.4
Google Play,Goibibo,Amit Mishra,I booked train ticket through goibibo and I gave my preference (only book when 2 lower seats are given to me ) but after booking they gave me only 1 lower seat . Please do something on preference my father and mother is not able to climb upper seat. So please do something.,2,0,2023-12-22 08:57:13,"We would love to help you out with this, please share details at https://applinks.makemytrip.com/aO8A5K3vJFb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you within 48 hrs. with a logical conclusion
- Thanks,
Deepak",2023-12-22 14:27:14,17.3.1
Google Play,Goibibo,Pooja M Gurav,The UI Ux is easy enough to ensure we are redirected to right options.... good work team,4,1,2023-11-23 11:08:18,"We are so happy to live up to your expectations. Keep booking and safe travels!

Thanks,
Deepak",2023-11-23 11:24:46,17.2.4
Google Play,Goibibo,NVR,I was a regular customer but after so many bookings now all hotels are showing very huge amount compartvly other apps.. So iam going for another app,1,0,2023-11-16 12:35:05,"For us to help, please share details at https://go.ibi.bo/W54OT0KELEb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-11-16 12:52:37,17.2.3
Google Play,Goibibo,Aditya Gupta,"It's a fraud website. Never book any tickets from this app. I haven't received my refund even after mailing, calling them several times. There's no person sitting in their customer care to handle customers. It's a bot generated call when you call thier customer care. No other way of communication. The company should be closed.",1,27,2023-09-28 19:08:30,"For us to help, please share details at https://applinks.makemytrip.com/P0rRqXKHtDb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-09-29 08:46:08,17.1.2
Google Play,Goibibo,Sanchit Singhal,"DO NOT auto select seats on flights. Leave it to the customer. Also make it clear in the seat selection screen, everything is barely visible and the color coding is more distracting than helpful. Vary of using this app now.",2,19,2023-10-05 10:07:22,"For us to help, please share details at https://applinks.makemytrip.com/JDHmPt4LDDb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-10-05 10:22:46,17.1.2
Google Play,Goibibo,sandesh prakash,Booked the bus ticket Default boarding point taken and unable to edit boarding point worst app ever .,1,0,2023-12-25 19:53:18,"We will look this up right away, do share the details here https://go.ibi.bo/aD7lsQGjQFb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you within 48 hrs. with an appropriate closure
- Thanks,
Deepak",2023-12-26 16:47:53,17.3.1
Google Play,Goibibo,Pulak Majumder,"In 21st October I hv booked a room in gariahat , west bengal from your website and I hv done my payment.There was Complementary breakfast available. But when I am going to checkin they told me that I have to pay extra 500 RS for 2 night & I will not get any complementary breakfast...room also not that good which they shown in app. Very horrible experience .Hotel Name- OYO 3623 Hotel South Fern.",1,1,2023-10-27 13:49:42,"For us to help, please share details at https://applinks.makemytrip.com/P7Ahl7qxeEb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-10-27 13:59:17,17.1.3
Google Play,Goibibo,Prafull Bhardwaj,"I had a great experience with GOIBIBO. I booked a hotel in lonavala, the property was amazing provided by GOIBIBO and the service was great by the staff. While booking the hotel we were getting photos of the property but it was really great more than the photos and if I talk about the discount and cashback things in GOIBIBO I have got great deal like 1000rs for my next booking. Thank you GOIBIBO. 😊😍❤️",5,27,2023-09-28 13:05:27,"Hi Prafull,

We are glad that you liked our app. Please spread the joy by sharing our app with your friends and family.

Thanks,
Deepak",2023-09-28 13:24:19,17.0.2
Google Play,Goibibo,Tushar Shinde,Don't do hotel booking at all. Very bad experience they have no customer support. I cannot call and complain.,1,0,2023-11-24 17:21:59,"For us to help, please share details at https://applinks.makemytrip.com/S35wVfKgZEb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-11-24 17:43:17,17.2.4
Google Play,Goibibo,Akshay .M,Its a great and trusted application we can go ahead without any hesitation great one..,5,1,2023-12-13 22:57:18,"Your support means the world to us. Keep booking & safe travels.
- Thanks,
Deepak",2023-12-14 13:00:28,17.3.1
Google Play,Goibibo,Talpesh patel,"I was triped on kashmir last week. I was booked every hotel on goibibo as a good review and star. but when I went on trip and stay on hotel , so I feel I was big mistake. because goibibo is not check hotels real condition on every year. so I feel bad experience on my trip by goibibo. I suggest please no book any hotel on goibibo app.",2,0,2023-11-30 16:59:06,"For us to help, please share details at https://applinks.makemytrip.com/oXZmTu7c9Eb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-11-30 17:28:25,17.3.1
Google Play,Goibibo,KADAR SAYEED,Very worst customer support service. One cannot easily reach to agent and the date of money refund is also not very clear.,1,1,2023-11-27 19:18:12,"We will look this up right away, do share the details here https://applinks.makemytrip.com/pMGJEKAx5Eb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you within 48 hrs. with an appropriate closure

Thanks,
Deepak",2023-11-28 12:24:27,17.2.4
Google Play,Goibibo,subhashree dash,"It is fraudulent website. In one of my booking money was debited but booking failed. There is no customer service to complain. It was written in website that money will refunded in 2-3 days, but money was not refunded. It should be blacklisted from google play. I don't know how google is still encouraging it. Google please take strict action as soon as possible. I request customer not to use the app, as you may the next victim.",1,11,2023-09-18 17:25:01,,,17.0.2
Google Play,Goibibo,neha rathore,Worst experience ever ..I am not able to contact to goibibo as my refund is not processed in right bank and I am not able to contact them. The number that has been given us useless. I have tried several time at last I got to contact their customer service by choosing other options but she hang up the call. Such rudeness and worst customer services. I want my refund. I will never recommend this app to anyone.,1,28,2023-08-23 10:43:36,"For us to help, please share details at https://go.ibi.bo/S4kDFRFruCb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-08-23 10:57:10,16.9.2
Google Play,Goibibo,Dino Jaggu,This portal does not check the actual quality of hotels and randomly add some old dirty and nasty hotels in their app and give it 3.8 to 4 star ratings.I also had a very bad experience with Goibibo customer care wherein i requested them to cancel a hotel booking and refund the amount. The issue was not even considered and i never got a call back nor the customer care responded properly. Worst experience and absolutely not trust worthy.,1,4,2023-09-15 20:09:32,"Could you please share details of your issue at your unique customer link (Do note that to access this link, you will have to check it on your registered e-mail ID). Our team will reach out to you within 48 hrs. with an apt resolution

- Thanks,
Deepak",2023-09-16 17:52:03,17.0.1
Google Play,Goibibo,Swapnil Chaudhari,Booked a cab for airport with advace payment. Guy was unreachable and never showed up. App shows ride was completed and there is no way to raise a complaint or claim refund. No support email provided and call center ivr only covers happy scenarios. Quite terrible!,1,5,2023-09-29 15:25:55,"For us to help, please share details at https://applinks.makemytrip.com/xiOwprnbuDb (Do note that to access this link, you will have to check for a mail from noreply@google.com on your registered e-mail ID on playstore). We will reach out to you in the next 48 hrs. with a rational conclusion

Thanks,
Deepak",2023-09-29 15:40:38,17.0.2
Google Play,Goibibo,Nikhilesh Tungar,"In app promising words shows goconfirmed. I booked ticket and paid Rs 150 extra which includes GST, Goconfirm fees and reservation charge. My ticket was not confirmed, so no service is provided to me. In this case I am entitled for entire amount Which I paid. Secondly voucher provided is to be used in 7 days only. Total misleading advertisement. I will not do it again and also will advice others. Very bad experience. Further, IRCTC Sends sms promt than you.",1,5,2023-08-31 07:42:54,"Dear Nikhilesh,

Could you please share details of your issue at your unique customer link https://go.ibi.bo/Q7GYx1MRJCb, Our team will reach out to you within 48 hrs. with an apt resolution

- Thanks,
Deepak",2023-09-01 17:57:11,16.9.2
