source,Appliction,user_name,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion
Google Play,Booking.com,K. G.,"Finding places to stay is simple and easy, only trouble I ever had was being bumped from a hotel room after I had booked it because it was through booking instead of directly through the hotel, but that is more the hotel bring unprofessional not the site, it would have been nice for a notification that I was bumped though before I arrived at the hotel and had to scramble to find other accommodations.",4,26,2023-09-01 03:44:22,"We are sorry to know that, K. G. Can you give us more details? You can always contact our 24/7 Customer Service by clicking on the ‘Customer Service help’ option in the menu of our app, we will be happy to look into this for you.",2023-11-21 23:42:04,39.4
Google Play,Booking.com,Mevlynne La Foy,The balmare hotel on Rhodes Island is by far one of the best hotels I've lived in. Starting from reception we felt very welcome. The lady at the counter Vasalia was friendly warm and helpful. Our room was beautiful and even had a jacuzzi on the verandah. The most surprising thing for us coming from Oz.. was that all meals breakfast lunch and dinner were included with a buffet set up. Even more alarming ... drinks are free from 10am-11pm at night. Highly recommended value for money.,5,1,2023-10-17 21:17:03,"Thank you, Mevlynne, for your amazing feedback! We're thrilled to hear that your stay at our hotel on Rhodes Island was top-notch. We're glad Vasalia provided exceptional service at the reception. It's great you enjoyed your beautiful room and the jacuzzi on the verandah. We appreciate your high recommendation!",2023-10-24 01:32:36,40.8
Google Play,Booking.com,Rahul K Jha,"I booked the air tickets and next day the price went down only on their site, it's same on other platforms including all other various airlines and customer care providing improper and wired justification!! I'll never use this app in future!! Feeling cheated",1,1,2023-11-15 20:06:29,"Hi Rahul, we are sorry to hear that. We are always here to help and our Customer Service team is available 24/7. Please get in touch with us and we will be happy to assist you. Kindly find our contact details by clicking on the ‘Customer Service help’ option in the menu of our app, we'll be glad to look into this for you.",2023-11-15 21:55:28,41.3
Google Play,Booking.com,dragonminja24,"Using it for work trips, you can add your bookings easily and manage them. Shows you what you have paid so all the essentials are covered",5,0,2023-11-20 13:12:34,"Thanks, dragonminja24. We are doing our best to make it easier for everyone to experience the world. We hope you will enjoy our app for your next trips.",2023-11-20 22:03:40,41.6
Google Play,Booking.com,Prasanth P Nair,Really good app. Easy interface and works perfectly. Enough and more choices to choose from and reliable service.,5,1,2023-10-25 01:18:45,"Thanks, Prasanth. We are doing our best to make it easier for experience to experience the world and we’re glad to hear it’s working.",2023-10-27 00:42:45,41.0
Google Play,Booking.com,Steve Renan,"now 1💫i deleted the app and redownloaded today Dec.1, 2023 still my concern about the currency is not fix.they push me to delete the app again &book in other app// 02,2022 my review 3💫: less options on currency set up, and once u set the currency you want to see, after searching it keeps showing the american dollar price.not all is using a dollar, we always preffer to see it in our own currency so its easy to imagine if its a good price or not.where is Philippine Peso??only few country in list",1,5,2023-12-01 17:59:30,Hi Steve Renan and thank you for your feedback. We value customers feedback and opinions since they are our starting points to build a better product and service.,2022-02-15 18:50:11,42.0
Google Play,Booking.com,Sunita Bunch,"If it wasn't for nice ppl in this world I'd flip out a long time ago..long story ,kinda short ,planning a long out of state trip,booked the wrong hotel,still was charged after cancelling with in 5hrs..so I had to call booking,then the hotel,booking again.😳.after being mad, frustrated, just at my wits end!!! This sweet man w a kind voice helped my bad day go to GREAT!!! he stayed on the phone w me until everything was taken care of !!!BIG BIG THANKS AHMED!!!! sending love from Oklahoma City ❤️",5,0,2023-11-20 03:00:33,"That’s great to hear, Sunita. We are happy to know that you had a positive experience with our Customer Service during these challenging times. We are here to help! We hope we can all go back to exploring the world soon.",2023-11-20 16:43:52,41.7
Google Play,Booking.com,Alfred Moss,"Booking was very convenient. However, I had to cancel due to persinal reasons. (medical) There was no problem and no fee for cancellation.",5,1,2023-10-14 03:25:08,"Thank you for your positive feedback, Alfred! We completely understand that personal circumstances can sometimes lead to cancellations. We're glad to hear that our app made the booking process convenient for you, and we hope everything is alright with your medical situation. Feel free to reach out if you need any further assistance!",2023-10-28 02:05:33,40.7
Google Play,Booking.com,David Mollison,"Very thorough information and clearly communicated. I and a friend have used the app in Australia and now for bookings in Vienna, Madrid, Barçelona, London and Florence. All going well. Thank you.",5,1,2023-10-16 07:14:18,"Thank you for your kind words, David! We're thrilled to hear that our app has been helpful during your travels. It's great to know that you and your friend have been able to successfully use it in various cities. If you ever need any more assistance, don't hesitate to reach out. Happy travels!",2023-10-24 01:56:25,40.7
Google Play,Booking.com,Chris Hubbert,"Quick, easy and convenient. Stay was relaxing and hassle free. Staff were quick to address any issues and questions.",4,0,2023-11-29 23:14:52,"Thanks, Chris. We are very happy to know that you like our app, as we are doing our best to make it easier for everyone to experience the world. Kindly let us know which updates or changes you would like to see in our app for us to earn your 5-star rating.",2023-11-30 20:43:17,42.0
Google Play,Booking.com,Mandy Robinson,"I enjoy using Booking for all my travel needs, and the prices always worked out. No matter where I book at and I also love checking out the map and comparing prices to different places",5,1,2023-11-15 01:44:28,"Thank you for your words and review, Mandy. Our mission is to make it easier for everyone to experience the world, and your message tells us we’re on the right path.",2023-11-15 17:04:31,41.5
Google Play,Booking.com,Dan,"The app seems like it was made by drunk people. It's a complete mess and difficult to use. It's an app for stinky travelers who like to share a whole room with strangers, not an app to be taken seriously.",1,1,2023-11-02 13:03:52,"Hi Dan, Could you please give more details about what happened? You'll find a wide range of available hotels on our platform, and we'll be able to find the one that suits your needs, get in touch with us, and we'll be happy to assist you. App menu : ""Help and Support"" > ""Contact Customer Service"".",2023-11-02 14:28:49,41.2.1
Google Play,Booking.com,Arun Srivastava,Goibibo and Makemy trip are best. Don't use this app. Very poor service. hotel listed are it doesn't exist. I have booked a Twilight Hotel in puri. After 1 month they are saying hotel doesn't exists. And there is no response of my refund. Please don't use this app.,1,0,2023-10-22 22:20:52,"Hi Arun, we are sorry to hear that your experience was not satisfactory. We are here to help and our Customer Service team is available 24/7. Please get in touch with us and we will be happy to assist you. Kindly find our contact details by clicking on the ‘Customer Service help’ option in the menu of our app, we'll be glad to look into this.",2023-10-22 23:31:05,40.9.1
Google Play,Booking.com,Tommy Carstensen,It takes them several hours to respond. Hosts are allowed to cancel with short notice. I strongly recommend using Airbnb instead. It's a far superior platform and product.,1,1,2023-10-16 23:44:08,"Hi Tommy, we are sorry to hear that your experience was not satisfactory. We are always here to help and our Customer Service team is available 24/7. Please get in touch with us and we will be happy to assist you. Kindly find our contact details by clicking on the ‘Customer Service help’ option in the menu of our app.",2023-10-17 19:13:55,40.7
Google Play,Booking.com,Jules Cates (Jules),"Love ❤️ the app, very efficient and easy, been using the site for the past sixteen years and the app...since it's inception, I have no complaints whatsoever 😉 keep up the good work 👍",5,1,2023-10-24 18:45:22,"Thank you for your words and review, Jules. Our mission is to make it easier for everyone to experience the world, and your message tells us we’re on the right path.",2023-10-24 19:34:45,40.9.1
Google Play,Booking.com,Chandra Sekhar Surapaneni,"The website is exceptional, convenient and provides options by listing a variety of hotels with room availability and booking with options to pay/cancel/pay on check in, etc. This gives the traveller so much freedom and flexibility to choose from. I propose to make use of the site henceforth for my future bookings.",5,0,2023-10-27 10:12:52,"We appreciate your positive feedback, Chandra! Thank you for taking the time to share your experience with our app. Our mission is to make it easier for everyone to experience the world, and your review tells us we’re on the right path! Your support means a lot to us!",2023-10-27 02:29:05,41.0
Google Play,Booking.com,Clay Olmstead,"Great way to find hotels in an unfamiliar city. I wish they'd show the true price from the first, instead of waiting to the end.",4,1,2023-11-16 06:55:14,"Thanks, Clay. We are very happy to know that you like our app as we are doing our best to make it easier for everyone to experience the world. Kindly let us know which updates or changes you would like to see in our app for us to earn your 5-star rating.",2023-11-16 21:20:22,41.6
Google Play,Booking.com,Samantha Piech,"Confirmation for our stay in Frinton Essex, was very easily to navigate. Clear instructions. Booked for end of November, so will comment again and rate our experience when we get back!!😊",5,0,2023-11-08 21:32:38,"Thank you for your words and review, Samantha. Our mission is to make it easier for everyone to experience the world, and your message tells us we’re on the right path.",2023-11-09 18:23:50,41.3
Google Play,Booking.com,Marisa Jaya,"Usually best price. Have used it for 8 years. Guys, please. You need to add ""pets allowed"" filter. It's not that hard since properties already stated it on house policies. Just incorporate it in ur filter. It'd be life changing for a pet owner like me.",4,0,2023-10-31 11:25:07,"Thanks for your review, Marisa. We are very happy to know that you like our app. Our mission is to make it easier for everyone to experience the world and our 24/7 Customer Service team is always ready to help you in any step of your booking. Kindly let us know which updates or changes you would like to see in our app to earn your 5 star rating.",2023-11-05 18:16:19,41.1
Google Play,Booking.com,Hayakom,"Worst app👎👎 Zero honestly,Very bad experience, Shocked,So bad arrangements,Unprofessional at all,Misleading,Too much bad service,just took money for nothing,we pay for suffering,we had to stay in street 12hrs(4am to 1630pm)from total only 24hrs in AL-Madina KSA because Negligence&Misarrengmnet with,hotel was completely full upon our arrival after airplane,so why not informing us before at least we can check another hotel,Just took too much money in advance but zero service even simple things.",1,1,2023-11-06 23:55:54,"Hi Hayakom, we are sorry to hear that your experience was not satisfactory. We are always here to help and our Customer Service team is available 24/7. Please get in touch with us, we will be happy to assist you. Kindly find our contact details by clicking on the ‘Customer Service help’ option in the menu of our app, we'll be glad to look into it.",2023-11-06 19:03:11,41.1
Google Play,Booking.com,Gabriela,The Genius program seems to be some sort of scam. Discounts aren't different from the previous levels. In response for the developer: I mentioned the problem already. The Genius level makes no difference in prices.,2,1,2023-10-26 09:34:07,Hello and thank you for taking the time to leave your feedback. Could you please give us more details about that? We are always ready to listen to customers opinions and improve our product and service.,2023-10-26 01:27:25,40.9.1
Google Play,Booking.com,Abhijit Bose,"Useless app. I booked 3 rooms using it. Upon arriving at the hotel , the receptionist told me that no details is showing on her app. Terrible experience.",1,1,2023-10-30 17:18:33,"We are sorry to hear that, Abhijit. We are available 24/7 to help you and, for urgent situations, we recommend giving us a phone call for us to be able to look into this with you right away. Kindly find our contact details under the ‘Customer Service help’ section of our app menu and get in touch with us, we'll be ready to assist you.",2023-10-30 17:53:19,41.1
Google Play,Booking.com,Madeleine Bath,"One extra piece of information would be helpful, that so much is closed on Sunday. Especially difficult for self-catering holidaymakers who expect to buy their food supplies when they arrive that day.",4,0,2023-10-15 16:23:49,"Thank you for your feedback, Madeleine! We appreciate your input and understand the inconvenience this may cause for self-catering holidaymakers. We'll take your suggestion into consideration to ensure our app provides better information on store closures, including Sundays.",2023-10-20 23:20:48,40.7
Google Play,Booking.com,Gonz 565,"Amazing 100 percent 15 minutes walk to metro . Super super, super clean, awesome, excellent service 10 stars. And the owner is always there to help you . If you don't understand some stuff, he is there no matter what. I love this place.. oh, there's a restaurant just 15 min walk the tirimsu is amazing . The restaurant is called Napolon Go . I was in Milan and tried two places for tirimsu, not even close to Napolon",5,0,2023-11-28 01:26:53,"Thank you for your feedback, Gonz ! We appreciate your kind words, and we're glad to know that you found our app great. Our mission is to make it easier for everyone to experience the world, and your review tells us we’re on the right path. If you have any suggestions or need assistance, please don't hesitate to reach out. Enjoy using the app!",2023-11-28 02:31:59,41.6
Google Play,Booking.com,john berry,"Always easy to use, full of important and relevant descriptions. The filter facility is a great tool.",5,0,2023-11-03 18:48:28,"Thank you for your words and review, john. Our mission is to make it easier for everyone to experience the world, and your message tells us we’re on the right path.",2023-11-03 19:18:54,41.2.1
Google Play,Booking.com,tina castil,"I just booked a hotel, the operation was successful and and pay I even approve on my bank app, and after it appears something went wrong, how do I confirmed that it was I didn't even receive an email or notification in my apps. How do I check it?",1,0,2023-10-19 09:56:01,"Hi Tina, our Customer Service is always glad to support you in every occurrence from your pre-booking experience to the end of the stay.
At Booking.com, we offer assistance 24/7.
You can find our contact details by clicking on ‘Customer Service help’ option in the menu of our app.",2023-10-19 17:22:03,40.8
Google Play,Booking.com,Jon Wilson,Account was clearly hacked. I cancelled the booking and then my account has now been disabled. No idea why they can't do 2FA with a registered mobile number. Their end has clearly been hacked and others on forums say the same.,1,1,2023-11-15 06:07:55,"Thank you for getting in touch, Jon. We are available 24/7 to help you and, for urgent situations, we recommend giving us a phone call for us to be able to look into this with you right away. Kindly find our contact details under the ‘Customer Service help’ section of our app menu and get in touch with us, we'll be ready to assist you.",2023-11-15 16:59:16,41.6
Google Play,Booking.com,Kristine Villagonzalo,"While scrolling, it refreshes on its own and takes me back to the top results. I cannot see the whole list because of this. Pls fix",4,1,2023-10-28 08:41:42,"Thank you for bringing this issue to our attention, Kristine! We apologize for the inconvenience caused. Our team is actively working on resolving this bug to ensure a smooth scrolling experience for our users. Stay tuned for our upcoming update!",2023-11-04 01:33:26,41.1
Google Play,Booking.com,Marc Claydon,I was able to connect with customer service but wasn't able to achieve my goal. App should have warning when canceling that cancellation fees will incur or option to redact your cancellation.,3,2,2023-10-31 02:50:26,Hi Marc Claydon and thank you for getting in touch. We are here to help and our Customer Service is available 24/7. Kindly find our contact details by clicking on the ‘Customer Service help’ option from the menu of our app or writing an email to customer.relation@booking.com providing your confirmation number and PIN code.,2022-08-20 18:40:02,41.2.1
Google Play,Booking.com,Keith Gustafson,This has been a very useful app. The reviews are helpful. Discounts are competitive or better than many sites. There are occasional special offers.,5,2,2023-11-02 09:58:47,"Thanks, Keith. We are doing our best to make it easier for experience to experience the world, and we’re glad to hear it’s working.",2023-11-02 14:38:44,41.2.1
Google Play,Booking.com,Bernice Pretorius,"I love this app, very easy to use and browsing for a holiday or hotel is fun and easy, and all my rewards are amazing, thank you for a great app.",5,2,2023-11-03 12:19:31,"Thank you for your positive feedback, Bernice! We're thrilled to hear that you had a great time using our app. Our mission is to make it easier for everyone to experience the world, and your review tells us we’re on the right path! If you need any assistance or have any suggestions, feel free to reach out. Enjoy your day!",2023-11-03 19:51:24,41.3
Google Play,Booking.com,Micheal Pond,Open the app and search Summersville WV. Look at the La Quinta. You'll see it states they have an indoor pool and a hot tub. Turns at this hotel the pool and hot tub have been closed for close to a year. We never stayed at the hotel. Booking lied to us about the hotel and is refusing a refund. They lied and stole our money. . We can't be the only ones mislead by booking. This smells like a classaction lawsuit to me.,1,2,2023-10-28 07:49:05,"We are sorry to hear that, Michael. Our 24/7 Customer Service Team will be happy to help you with your booking. For urgent situations, we recommend giving us a call, so we can look into it with you right away. Kindly find our contact details by clicking on the ‘Customer Service help’ option in the menu of our app and get in touch with us.",2023-11-15 03:15:32,41.1
Google Play,Booking.com,ummu hanan,This is the first time I have used this application and I am very satisfied with it. It is a very good application and easy to used. I'm preparing for end of the year holidays.me and my family. I hope I get more than I expected from you. I rate you 5 🌟 for my satisfaction,5,1,2023-10-22 17:07:36,"Thank you for your words and review, ummu . Our mission is to make it easier for everyone to experience the world, and your message tells us we’re on the right path.",2023-10-23 22:09:37,40.9.1
Google Play,Booking.com,Jo Avelar,I really enjoyed using this app. It was very easy to follow. I dislike nothing more than having so much difficulty with a new & better app and it sucks.,5,0,2023-10-13 08:19:00,"Thank you Jo Avelar for your kind review! We're thrilled that you found our app easy to follow and enjoyable to use. We appreciate your feedback and are constantly working to provide a seamless experience. Our mission is to make it easier for everyone to experience the world, and your review tells us we’re on the right path!",2023-10-27 02:13:39,40.7
Google Play,Booking.com,Paul Masina,The app make it very easy to communicate from the start to finish and feels like you are dealing with real people. Well designed. Thanks,5,1,2023-11-06 02:53:40,"Thank you for your words and review, Paul . Our mission is to make it easier for everyone to experience the world, and your message tells us we’re on the right path.",2023-11-06 18:24:07,41.3
Google Play,Booking.com,Candy Latiolais,I been using y'all app every day for over a month the price is still at 42 plus tax it don't change. I moved on to level to genius and still no change at all,4,1,2023-11-02 23:55:00,"Hello Candy, let us know what updates or changes you would like to see in our app. We are always striving to improve our product and ready to listen to customers feedback.",2023-10-31 18:17:12,41.1
Google Play,Booking.com,Irma Hidayati,"Best aplication, if you gonna have trip. we get a lot of choices for hotel or flight. It's very helpfull",5,0,2023-10-24 09:59:34,"Thank you for your words and review, Irma. Our mission is to make it easier for everyone to experience the world, and your message tells us we’re on the right path.",2023-10-25 00:37:43,40.9.1
Google Play,Booking.com,Saeid Nourian,"I use this app regularly for my weekly bookings, and I am happy with that. Works without any problem and is always reliable.",5,0,2023-10-27 02:35:00,"Thank you for your words and review, Saeid. Our mission is to make it easier for everyone to experience the world, and your message tells us we’re on the right path.",2023-10-27 19:46:33,41.0
Google Play,Booking.com,Armando Porretta,Serious scammers and robbing customers of money. Support team won't escalate cases which have been open way past their policies and refuse to give back our money!! Cannot get a registry number from them and they direct you to a page which you cannot get the details to take to small claims court as its only for authorities and customers and partners are not supported!! Ridiculous...,1,2,2023-10-23 16:42:32,"Hi Armando, we are sorry to hear that. To manage your hotel on our platform you need to use the app ""Pulse for Booking.com Partners"" or login to your Partner account via this app : List Your property > List your Property > Login. Get in touch with us and our dedicated Partners Customer Service team will be happy to assist you.",2023-10-23 17:39:40,40.9.1
Google Play,Booking.com,Ajit Biswas,Good experience but could be better if more information on properties were made available like surprise additional charges. I just paid something in Spain and cancelled my booking in UK.,3,0,2023-10-20 21:33:59,"Thank you for your feedback, Ajit Biswas! We appreciate your suggestion to include more information about properties, including any surprise charges. We'll definitely take this into consideration to enhance our user experience. We apologize for any inconvenience caused by the cancellation and hope you'll give us another chance in the future.",2023-10-20 22:59:24,40.8
Google Play,Booking.com,Ron Mitchell,"Lots of choices, easy to find something in your price range, even easier to book a place.",4,0,2023-10-24 05:24:08,"Thank you for your words and review, Ron. Our mission is to make it easier for everyone to experience the world, and your message tells us we’re on the right path.",2023-10-25 00:40:21,41.0
Google Play,Booking.com,Jackie Jordan,"On the whole very good. Just some bookings do not show up on my app so have to spend time finding them. Not really a problem, just annoying.",4,0,2023-11-28 13:55:45,"Thank you for getting in touch, Jackie. You can find your confirmed bookings and manage them via our app menu : ""Bookings"". In case this wasn't working for you, please reach out to our 24/7 Customer Service via our app menu : ""Help and Support"" > ""Contact Customer Service"". We'll be happy to look into this with you.",2023-11-28 20:03:53,42.0
Google Play,Booking.com,Beh Ealth,"Hotels going from first everytime. Delete and download - same problem. Even if I just checking hotels, every 30 sec it going up. Please do something, I have top sumsung phone",1,1,2023-10-27 18:06:33,"Hi Beh, have you tried uninstalling and reinstalling the app? It will automatically download the updated version on your device. Kindly let us know if this works for you.",2023-10-27 16:23:51,41.1
Google Play,Booking.com,Ivan Tagliaferro,"Very useful app. You can do everything from within the application, and it does not demand a very fast internet connection to work properly.",5,1,2023-11-04 19:38:40,"Thank you for your positive feedback, Ivan! We're thrilled to hear that you had a great time using our app. Our mission is to make it easier for everyone to experience the world, and your review tells us we’re on the right path! If you need any assistance or have any suggestions, feel free to reach out. Enjoy your day!",2023-11-05 18:49:06,41.3
Google Play,Booking.com,Gaz,"Ok app, marking down for sending me marketing emails I didn't register for. Edit in response to dev: I'm not sure what else to say. You signed me up for marketing spam that I didn't opt in to. Don't do that",2,0,2023-11-25 01:03:03,"Hello Gaz, could you please give us more details about that? We are always ready to listen to customers feedback and assist with your requests.",2023-11-24 20:03:43,41.5
Google Play,Booking.com,D P,Prices okay but not easy contract them. Flexible ticket is also useless. It's waste of money. You can even not write with them. So you can not change anything at that site.,1,3,2023-11-09 11:37:50,"Hi there and thank you for your feedback. Our team takes into great consideration all customers feedback and consistently works to update our product based on that. If you need us, you can always contact our 24/7 Customer Service by clicking on the ‘Customer Service help’ option in the Profile menu of our app.

",2023-07-11 19:50:36,41.3
Google Play,Booking.com,Ayan Das,The app is redirecting me to website. What's even the point of downloading the app then. I have installed and updated to the lastest version as well.,1,0,2023-12-02 17:39:23,"Hi Ayan, we are sorry to hear that your experience was not satisfactory. We are always here to help and our Customer Service team is available 24/7. Please get in touch with us and we will be happy to assist you. Kindly find our contact details by clicking on the ‘Customer Service help’ option in the menu of our app.",2023-12-02 20:56:59,42.0
Google Play,Booking.com,Rabei Hassan,There are very bad service when I try to cancel flight I have to contact Airways company and they deducted half of flight ticket and even refunded amount is voucher how is that making any sense except using these applications is wasting for money.,1,1,2023-11-17 14:28:28,Hi Rabei. You can find our Flights section at the top of the main page of our app. Our Flight Team can be reached via this link https://flights-support.booking.com/. We will be ready to assist you with your requests.,2023-11-20 22:28:53,41.6
Google Play,Booking.com,Swati Ghosh,Bad experience.... Here the rules r saying that we need not to pay in advance...and we can pay once we reach the Accommodation... But within 2 minutes of booking I got call from someone asking for payment and said without that they will reject the booking. I don't know whether he is a authentic person to ask for payment or not so how can I pay in this days of cyber fraud..!,1,1,2023-11-25 13:47:39,"Hi Swati, could you please give us more details? Get in touch with us and we'll be happy to assist you. Our Customer Service team is available 24/7 to help you and you'll find our contacts from the app menu : ""Help and Support"" > ""Contact Customer Service. Reach out to us and we'll be there to help.",2023-11-25 21:27:51,41.9
Google Play,Booking.com,Hassana Amadi,"A very helpful app. I would have given a 5 star rating but your Naira charges are incongruent with what the hotels actually charge, so we cannot be sure of the room rates.",4,1,2023-11-27 19:16:05,"Hello Hassana. You can find prices and extra charges detailed before confirming your booking and on the confirmation email. If you need assistance, please contact our Customer Service team is available 24/7: we'll be happy to check your reservation details. App menu: ""Help and Support"" > ""Contact Customer Service"".",2023-11-28 02:42:22,41.9
Google Play,Booking.com,Sylviana Engelbrecht,Quick and efficient service. Extremely useful app for accommodation and transport enquiries all over the world.,5,0,2023-11-11 18:43:12,"Thank you for your words and review. Our mission is to make it easier for everyone to experience the world, and your message tells us we’re on the right path.",2023-11-11 20:50:20,41.5
Google Play,Booking.com,Serhat Sivis,Even I am a Genius 3 Level still I am getting the same price and conditions with others. I approved it this vacation in Germany. And Car Rental insurances are not acceptaple by the Rental Companies. I said to Europcar i have a full protection with 55 Euro and they laughed because no one can get less then 188 Euro they said. They said Whether it is fake or not full protected.,1,1,2023-12-06 01:48:29,"Hello Serhat, could you please give us more details? We appreciate all feedback, as this helps us improve our product. You can send it via our app menu : ""Help and Support"" > ""Give app feedback"".",2023-12-09 02:35:31,42.2
Google Play,Booking.com,Kriton Kanakis,I kept getting error 514 bad gateway even ater multiple tries to book an apartment from different browsers and devices. Fix your servers @&$-#+_ Replying to their reply : I deleted my cookies and history from the browsers and completely wiped out the application from mobile. Same thing.,1,0,2023-11-24 22:32:50,"Hi , Have you tried removing all of our app data from your device and re-install it? It will automatically download the updated version as we've worked on a new and improved version of our product based on customers feedback. Kindly let us know if this works for you.",2023-11-24 21:56:54,41.9
Google Play,Booking.com,Prabhakar Kv,For the first time we are visiting Trichy for site seeing of nearby locations. Hope you'll ensure to provide the best Transport facility with a good driver-cum-guide with good conduct and behaviour. If he acquainted with multiple southern languages we'll be more happy. Since we are above aged (Sr Citizens we expect a soft and cool driver.,5,0,2023-11-24 11:58:14,"Thank you for choosing our app for your trip to Trichy, Prabhakar! Rest assured, we strive to offer the best transport facility with courteous and knowledgeable drivers. We understand your requirement for a soft and cool driver and will do our best to meet your expectations. Enjoy your sightseeing!",2023-11-26 00:57:56,41.9
Google Play,Booking.com,Nenela De La Garza,"They do not comply with their terms and conditions when you go through a cancelation process. If you cancel they charge you for the ""discount"" that they gave you.",1,1,2023-11-21 05:02:20,"Hi Nenela, we are sorry to hear that your experience was not satisfactory. We are always here to help and our Customer Service team is available 24/7. Please get in touch with us and we will be happy to assist you.",2023-11-24 20:43:03,41.7
Google Play,Booking.com,JDVeasley Enterprises,"App so easy to use, great info. to help you select the right places to stay that meet your comfort level and expectations!",5,0,2023-11-27 13:33:35,"Thanks, JDVeasley. We are doing our best to make it easier for everyone to experience the world. We hope you will enjoy our app for your next trips.",2023-11-27 21:31:31,41.9
Google Play,Booking.com,Muhammad Syazwan,"Poor experience when trying to book a room today. The apps won't let me through the ""see my options"" screen. Can't make any reservation for my holiday plan. Please fix this ASAP",1,1,2023-11-09 19:15:25,"Hi Muhammad, we are sorry to hear that your experience was not satisfactory. We are here to help and our Customer Service team is available 24/7. Please get in touch with us and we will be happy to assist you. Kindly find our contact details by clicking on the ‘Customer Service help’ option in the menu of our app, we'll be glad to look.",2023-11-11 18:20:50,41.3
Google Play,Booking.com,Gerald Polisky,They are ok I g t some real good deals but one thing I would like to see that I book a lot from them and do instead of offering of a car rental give me something different maybe on food or what I drive my car what good s car rental to me that's all you have again them thank,5,3,2023-11-18 08:21:32,Hi Gerald and thank you for your feedback. Could you please tell us more about that? We value customers feedback and opinions since they are our starting points to build a better product and service.,2023-11-18 23:56:45,41.7
Google Play,Booking.com,VictoreMi Ni-Me,"Extraodinary ineffective in case of any ptoblems with hotels, like hotel don't have room against your early bird reservation and all you can is to pay double price or go away with NO room for money PREPAID. Even for Genius3 and Italy Egypt Turkey, there are NO local numbers NO support through Skype Whatsup Telegram, NO support through robotic ""chat with support"". And after you spent hours for fill and support by docs claim for price difference compensation, there is 25e limit and it never come",1,1,2023-12-02 15:09:17,"Hi, we are sorry to hear that your experience was not satisfactory. We are always here to help and our Customer Service team is available 24/7. Please get in touch with us and we will be happy to assist you. Kindly find our contact details by clicking on the ‘Customer Service help’ option in the menu of our app.",2023-12-02 20:59:12,41.9
Google Play,Booking.com,Anthony Reynolds,"Best way to book flights, accommodation, car hire etc. All in one! Never been disappointed yet.",5,0,2023-11-12 03:26:44,"Thank you for your words and review. Our mission is to make it easier for everyone to experience the world, and your message tells us we’re on the right path.",2023-11-12 20:13:01,41.5
Google Play,Booking.com,Neliswa Amanda Ngubo,It's very cheap and convienent. It offers cheaper prices compared to when booking straight from the hotel.,5,0,2023-11-07 14:11:42,"Thank you for your words and review, Neliswa. Our mission is to make it easier for everyone to experience the world, and your message tells us we’re on the right path.",2023-11-07 16:53:39,41.3
Google Play,Booking.com,Wayne Eckersley,Excellent user friendly Easy to navigate and book your required stay. Some lovely places to choose from.,5,4,2023-12-03 17:51:44,"Thank you for your words and review, Wayne . Our mission is to make it easier for everyone to experience the world, and your message tells us we’re on the right path.",2023-12-04 18:54:43,42.0
Google Play,Booking.com,Ella Oldham,Excellent stays all over the place. Have not had a bad expert yet. But hoping never to experience one. Keep up the great work xx,5,2,2023-11-09 03:08:04,"Thank you for your words and review, Ella. Our mission is to make it easier for everyone to experience the world, and your message tells us we’re on the right path.",2023-11-09 18:04:01,41.3
Google Play,Booking.com,George Mastrogiannakos,Absolutely no helpful costumer service. Not appropriate information concerning payments. Never using it again! You and your external partners (bedsonline) are unacceptable!,1,0,2023-11-25 00:38:24,"Hi George, we are sorry to hear that your experience was not satisfactory. We are always here to help and our Customer Service team is available 24/7. Please get in touch with us and we will be happy to assist you. .",2023-11-24 21:07:23,41.9
Google Play,Booking.com,Music islife,"They don't care about customers and reservations, home owners can do whatever they want and get away with it. I had to leave my card number to make a reservation which they confirmed and then they changed the price...",1,1,2023-11-20 02:47:04,"Hi, we are sorry to hear that your experience was not satisfactory. We are always here to help and our Customer Service team is available 24/7. Please get in touch with us and we will be happy to assist you. Kindly find our contact details by clicking on the ‘Customer Service help’ option in the menu of our app.",2023-11-21 00:37:11,41.7
Google Play,Booking.com,Johnny “John Boy” Thompson,"On October 22nd 2023 I booked a room through this app and was charged for it. However shortly after booking this I had a life threatening accident and was admitted into the hospital and was released until the evening of Oct-24-23, upon getting out I have emailed and tried several attempts to be refunded my money to only be told I CAN'T HAVE MY MONEY REFUNDED. THIS IS CALLED STEALING AND I HAVE HIRED AN ATTORNEY FOR THIS MATTER. I WOULD RECOMMEND ANYONE GOING THROUGH THIS APP.",1,0,2023-10-26 02:07:51,"Hello and thank you for your feedback. In this case we advise you to get in contact with our 24/7 Customer Service. Reach out to us via our app menu : ""Help and Support"" > ""Contact Customer Service"" and we will be happy to assist you.",2023-10-27 01:01:05,41.0
Google Play,Booking.com,L. McCray,"App keeps saying this version is not compatible, but I've updated it twice. The app isn't downloaded I have to open it in the app store",1,0,2023-10-21 19:27:23,"Hi L. McCray, thank you for your feedback. Have you tried uninstalling and re-installing the app? It will automatically download the updated version on your device. Let us know if this worked for you and, if it didn't, please contact our 24/7 Customer Service Team, we'll be happy to look into that for you.",2023-10-21 19:05:50,40.9.1
