source,Appliction,user_name,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion
Google Play,com.yatra.base,A Google user,I do not understand how this app is programming but ticket booking for buses are impossible. You cant see the front row of seats or sleeper and book it and the seats are completely inverted. The seats which you see on the left window is actually right side window in the buses main website. I have no other problems and I thought I should give a feedback so you can look into the matters.,1,26,2019-09-25 12:12:33,"Hi There, we are sorry for the trouble caused. Please share the information with us at playstore@yatra.com so that we can look into the matter.",2019-09-25 13:01:35,13.0.73
Google Play,com.yatra.base,A Google user,yet another intrusive travel app. it constantly tries to access the internet and pushes notification even after the option for it has been turned off on the OS. It gulps the phone battery juice like Multani mitthi sucks up moisture. Do yourselves a favour and acess it on a browser but make sure you clear their cookies cause they're definitely on the 'stalker' spectrum. Avoid this app. Jai Hind.,1,4,2019-04-29 20:13:54,,,13.0.57
Google Play,com.yatra.base,mohd shuaib,"Worst experience I ever have. I have booked the tickets for flight, it was showing the airline didn't except that as unconfirmed but money got deducted from account, also after that no response from their end, when I trying to get refund its showing unconfirmed, also no helpline number which is given, one one is responding, I will file report in consumer court, Total scam",1,5,2022-07-03 11:45:13,"Hi, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. We will do our best to help you with the applicable refund. Thanks.

https://www.yatra.com/online/playstore-support?key=ea348872-24df-40b5-b742-51a6289d360f",2022-07-03 12:13:30,13.1.56
Google Play,com.yatra.base,Kavish Chaudhary,I booked a hotel and cancelled it the same day due to change in plans. I received a mail regarding the refund. But it has been 3 days and no refund has been initiated. The yuva bot is useless. The customer care number does not exist. The terms and conditions clearly mentions that refund will be credited the same day of made through credit card. It has been a woeful experience. Edited on 20/6/22 I got refund only when I posted here. Replies of my earlier communication went unnoticed.,3,1,2022-06-20 11:42:45,"Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. We will do our best to help you with the applicable refund. Thanks
https://www.yatra.com/online/playstore-support?key=d1f8acb5-dbc8-404e-a22b-a903b59ba6ad",2022-06-20 21:26:40,13.1.56
Google Play,com.yatra.base,A Google user,"pathetic service. in fact there is no after sales service at all foe flight booking. i had made a booking by accident and i lost 14k for cancelling it. moreover you charge a whopping fee for cancellations. Make my trip is far better and their cancellation charges are also less. why dont you have a customer care number for flight booking. Dear users, please do not use Yatra at all. Rather go with Make my Trip. They are much better.",1,16,2019-01-21 18:26:33,"Dear Kaushik, Regret the inconvenience you have faced. Cancellation charges are charged from the Airline and are standard, if the ticket is booked on a same class of travel every travel agency will charge the same fare. Please feel free to connect with us at playstore@yatra.com incase any assistance required. Regards, Yatra Care",2019-01-22 13:17:31,13.0.40
Google Play,com.yatra.base,Sagar Poman,"The worst app for flight booking. Don't use it. I booked tickets and made payment, amount was deducted from bank but app showed no bookings. They don't have any number to talk to customer care. They don't reply to mails. I had to book from another website and never got any reply from Yatra.",1,2,2022-06-24 10:56:13,"Hi, Regret the inconvenience caused. We request you to kindly share the email address used for the transaction and amount charged with us against the below shared URL. We assure you of a quick connect and a resolution. Thanks.

https://www.yatra.com/online/playstore-support?key=18d737f4-1c55-41c7-a756-de62e43ad60c
",2022-06-24 11:59:36,13.1.56
Google Play,com.yatra.base,VISHNU GOPAL P G,"Worst app. After installing the app, phone is getting slow.and the app crashes every time it opens... Experience using yatra. Booked a hotel using yatra. Amount debited but not confirmed. Cannot contact the concert persons. No way to contact the customer care.",1,0,2020-11-21 22:10:48,,,
Google Play,com.yatra.base,Bijay Krishna,"Worst service & exp ever.. please don't use this app for booking flights.. they are schemers who are there just to take all your money and have 0 customer service.. I tried calling them to change/ cancel my booking, couldn't reach them on any number.. emailed them thrice, only responded to a consumer court threat.. When I tried cancelling my ticket online, it showed that the cancellation charges are more than ticket price( 20k) and gave no refund..",1,3,2021-03-14 11:28:23,"Dear Mr. Krishna, We regret the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief, booking reference number, registered email address and your contact details with us on playstore@yatra.com. We solicit your patience and understanding. Thanks.",2021-03-15 21:15:37,
Google Play,com.yatra.base,Samyamay Maity,Experiencing the worst service from yatra. During the booking of hotel twice amount is deducted from my account but the confirmation of of booking is not yet shown in my app . Only no booking is showing. The worst app and also they don't have any customer care service. Don't use this app.,1,4,2021-09-24 00:23:58,"Dear Mr. Maity, Regret the inconvenience caused. We request you to kindly share the email address used for the transaction and amount charged with us against the below shared URL. We assure you of a quick connect and a resolution. Thanks.

https://www.yatra.com/online/playstore-support?key=1a2fa351-ae14-4534-baf7-db1b1ad55626",2021-09-24 12:09:30,13.1.39
Google Play,com.yatra.base,abhivyakti saxena,This is really ridiculous. I never knew that travel agency like Yatra can cheat with its customers. I cancelled the flight via airline but still I am not able to claim my refund. All they say on the page is oops it seems a technical error. I have dropped n number of emails but no response. People of the country it's a humble request don't ever book your flights via Yatra. This is not an honest travel agency. Please don't book your tickets via this.,1,2,2020-10-02 07:43:01,,,13.1.22
Google Play,com.yatra.base,Sujay Saha,"Noone responds from customer care, worst experience ever, mailed them so many times but no response still. Tried to connect with customer care but it just says due to covid we dont have staff. The app chatbot is useless, doesn't give any resolution and its dead end. No support if bus is way off limit its time of arrival",1,2,2022-06-17 14:08:27,"Dear Sujay, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. Please be assured we will look into this on priority. Thanks.
https://www.yatra.com/online/playstore-support?key=8eaf407d-799e-4fee-95c1-e68d3bec2c33",2022-06-20 18:51:41,13.1.56
Google Play,com.yatra.base,Ashutosh Singh,"It's a pathetic service provided by Yatra. I had booked a flight, which I cancelled later on due to Covid situation. Its been more than 20 days but still they have not refunded the money. There customer care number available on the net is invalid, chat on the app is not the live chat but a chatbot. They don't have call back service as well. I tried to mail them through chat option on app, they mentioned the mail is sent but still I didn't received the response. Don't use it to book tickets",1,18,2021-05-21 14:14:16,"Dear Mr. Singh, We regret the inconvenience caused to you. We request you to kindly elaborate your concern and share your contact details with us on playstore@yatra.com. We assure you of a quick connect and resolution. Thanks.",2021-05-23 02:40:40,13.1.31
Google Play,com.yatra.base,M.Vigneshwaran AO,Very worst experience... today my flight was cancelled.. I received message from IndiGo.. they will refund my full amount. But they told me to contact Yatra customer care but they are not attending phone calls and one number was switched off. I sent mail also but no response. Don't install this app. Better to use indiGo or IRCTC app for flight booking..,1,0,2020-07-07 00:44:50,,,13.1.10
Google Play,com.yatra.base,Wasim Sayyed,DO NOT BOOK FROM YATRA Frustrating.. i got stuck at a hotel BECAUSE of this nonsense app. they don't have proper customer care to help us and all numbers are either switched off or says due to covid they are unable to help. Money refund or cancellation things don't work if u pay online... Then to bro u r in big trouble... Extremely nonsense app is this..,1,0,2022-09-28 18:35:49,"Dear Wasim, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. Please be assured we will look into this on priority. Thanks.
https://www.yatra.com/online/playstore-support?key=b968a340-8261-4a43-9c43-d2ed3e8cede7",2022-09-28 19:04:57,14.5.0
Google Play,com.yatra.base,A Google user,"I tried booking bus ticket, after submitting the payment the page was dispalyed as ""Access Denied"". The amount was debited from my account and while trying to connect to yatra customer care the only thing i get is a pre-default questionaire which doesnt have this issue mentioned above. There is no way to call contact the support team and have shared aj email with the screenshot of the page displayed after submitting the payment",1,1,2020-02-13 11:43:56,"Hi Amal, We apologize for the inconvenience caused. We request that you share your registered email ID at playstore@yatra.com and we will definitely look into it. Thanks",2020-02-19 12:31:12,
Google Play,com.yatra.base,abhyanand abhyanand,"Worst travel agent ever. No phone support, no response through email support. They have their own rules of 'NO REFUND' even for PARTIALLY REFUNDABLE flights, even though the airline is ready to refund. Airline asks to call the Yatra agent and get the flight cancelled but there is absolutely no way to reach them. Disgust travel agent. I would strongly recommend all to never use yatra.",1,2,2021-11-01 09:55:36,"Dear Abhyanand, We regret the inconvenience caused to you. Please help us to connect with you quickly by updating the booking details against the below shared URL. We assure you of a quick connect and resolution. Thanks.
https://www.yatra.com/online/playstore-support?key=aa482a03-b1c9-4309-9589-4925dbba9ca1",2021-11-01 10:05:52,13.1.42
Google Play,com.yatra.base,Anil Kumar,"Worst app. I booked a ticket. My account was login. But due to their technical fault, after amount deduction, ticket not booked and amount deducted. Now i am struggling for refund. No customer care number available. Only mail id they are providing for assistance.",1,5,2022-11-13 09:36:55,"Hi. Regret the inconvenience caused. We request to kindly share the email address used for the transaction and amount charged with us against the below shared URL. We assure you of a quick connect and a resolution. Thanks.

https://www.yatra.com/online/playstore-support?key=6b207331-f424-4b2c-96d7-6d4cec21d388",2022-11-13 11:14:23,14.6.0
Google Play,com.yatra.base,Rohit Kheria,Yatra has the worst customer support. Their refund process take ages. Please book tickets with Yatra if you're ABSOLUTELY sure that you won't need to cancel your tickets. While other travel sites refund flight cancellations amount in 7-10 days. Yatra flight cancellations refund take 45-60 days and that too after following up on emails. They don't have any telephonic support. Their chatbot is the worst as it gives the same update as the user interface provides. The worst customer support!!!,1,2,2022-01-21 21:15:31,"Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. Please be assured we will look into this on priority. Thanks.
https://www.yatra.com/online/playstore-support?key=d31f7fb3-5014-48ee-9b58-56d849ce961b",2022-01-21 21:42:20,13.1.47
Google Play,com.yatra.base,Satvika R,"Its the worst application. I suggest and recommend people not to go with this app. I have had the worst experience ever, booked my flight tickets through yatra for Go First flight & the Airlines have randomly rescheduled the flights as per their convenience without any proper reason & when we try to reach the Airlines & Yatra customer support none respond. They only have email communication and that too is really really bad. Yatra has not even updated the reschedule details which misleading.",1,22,2021-12-01 18:27:40,"Dear Satvika, Sorry for the trouble caused. Please help us to connect with you quickly by updating the booking and concern details against the below-shared URL. Please be assured we will look into this on priority and try to resolve it. Thanks.

https://www.yatra.com/online/playstore-support?key=c4f1ce88-866e-4c5c-9587-401f70d7c705",2021-12-01 18:33:21,13.1.45
Google Play,com.yatra.base,Nithya Bharadwaj,"Even if the airlines cancel the flight and refund full amount from their end, yatra charges a non-refundable convenience fee which other apps don't. If we cancel the flight, I understand. But if the airlines itself cancels the flight, even then they don't refund full amount. If they are charging a convenience fee to provide users convenience, why not initiate refund immediately after flight is cancelled. We should only go and start the refund initiation. Also the support chat window is a joke.",1,3,2022-05-03 10:54:47,"Hi, Sorry for the inconvenience caused. Could you please share the details of the issue you are facing along with your Yatra booking reference number, contact number and registered email ID against the below shared URL to enable us to assist you. Thanks!

https://www.yatra.com/online/playstore-support?key=2073e36c-bd4b-4e10-b4ab-c8f6bdf6f395",2022-05-03 11:03:00,13.1.51
Google Play,com.yatra.base,Jasmine U,"Worst app never, don't have a proper customer service. It's been more than half a month after cancelling my flight, i haven't received my refund yet & no response for mail . On app their are saying that they haven't received any cancellation or refund request, i cancelled the fight from other app itself. Worst customer service. Better not to use this app",1,7,2022-08-20 11:20:50,"Dear Jasmine, We regret the inconvenience caused to you. Please help us to connect with you quickly by updating the booking and concern details against the below-shared URL. We solicit your patience and understanding. Thanks.

https://www.yatra.com/online/playstore-support?key=1cfc9398-e932-4309-82d0-5632676ba429",2022-08-20 12:02:36,14.5.0
Google Play,com.yatra.base,MP THOMAS,"Worst experience, I wanted to cancel my ticket which is after 2 days from today and I tried all possible links, apps, call centre's and email without success. Please inform all your friends through all possible social media platforms to stop using this website, apps and others. I am doing so to prevent other's getting cheated like this..",1,6,2021-12-23 21:50:22,"Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. Please be assured we will look into this on priority. Thanks.
https://www.yatra.com/online/playstore-support?key=3af7d9b5-77c9-40b2-bcc8-f2ebe540473d",2021-12-23 22:16:27,13.1.47
Google Play,com.yatra.base,A Google user,"I have never been so happy with any other app for traveling. It lists all the hotels from offorable stay to luxury. I hope they would be able to get better options in Cab booking too. And if they can add the vouchers Available to our account in the app, that would be awesome.",5,25,2018-10-10 10:21:57,"Hi, Thank you for your kind review! We truly appreciate your kind words. It's definitely a boost for us every time we hear positive reviews such as this. We are constantly working to improve the app to improve the user experience. We will appreciate if you can give us a detailed feedback at playstore@yatra.com. Regards, Yatra Care",2018-10-10 14:21:33,13.0.23
Google Play,com.yatra.base,A Google user,"The mobile app is poorly developed. it wouldn't retrieve upcoming journeys properly. Have to always rely on the web version. At times the upcoming journey tickets are listed under the complete journeys section(AM, PM issues). Shoddy development. Will recomed Yatra but, poor app development.",1,4,2019-05-19 12:20:45,"Thank you for the feedback Vasanth! We will request our team to look into it and fix if there is any issue. Incase you need to connect with us, please mail us at playstore@yatra.com. Regards, Yatra Care",2019-05-22 16:58:25,13.0.61
Google Play,com.yatra.base,sanjeevani dhakal,Some search criterias stay as it is for months....and application does not prompt you on the presence of the same.....specifically when u search flight prices for someone else and they maybe a defense personnel or disabled...we end up booking but changing the same when we realise the issues can costly.....the app should atleast prompt of these criterias..,4,1,2022-07-30 15:46:36,"Dear Sanjeevani, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. Please be assured we will look into this on priority. Thanks.
https://www.yatra.com/online/playstore-support?key=4f7ee1bf-4f9e-4d8d-a50e-bc120cd8f886",2022-07-30 16:18:23,13.1.56
Google Play,com.yatra.base,Anuj Pahariya,"Not a good experience! They will change the price while booming itslef. I try to booked twice from different flights, both time during payment they increased the price. Also convenience fees at yatra is more compared to other apps. Here they will charge around 500 to 600 while others are charging 299 to 399.",2,3,2022-11-17 14:42:30,"Dear Anuj, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. Please be assured we will look into this on priority. Thanks.
https://www.yatra.com/online/playstore-support?key=a6913328-2ffc-457e-9321-0fb7c19b1257",2022-11-17 14:52:55,14.6.0
Google Play,com.yatra.base,Dhiraj Negi,"Dont fell in their trap of Free Cancellation. They will charge and give you insurance every time you fly but when you actually need insurance, multiple clauses will block your payment. I would rather suggest to go with MMT over yatra because in refund process, they will fetch every single penny from you, even when you have the cancellation protection. Worst ever decision to book ticket from yatra.",1,6,2023-02-26 11:00:46,"Dear Dhiraj. We regret the inconvenience caused to you. Please help us to connect with you quickly by updating the booking and concern details against the below-shared URL. We solicit your patience and understanding. Thanks.

https://www.yatra.com/online/playstore-support?key=afd4719c-d1c4-4877-bc52-4f676853f890",2023-02-26 11:06:52,14.20.0
Google Play,com.yatra.base,michael michael,"Cheating/Fraud by yatra during pandemic time. I booked a ticket for an amount of 2790rs. But the flight was cancelled by the airlines. As per the airlines they had fully refunded the amount, but the amount provided by yatra was 2180rs(610rs loss). Providing me with an invoice of 2590rs. I totally understand an amount being charged for cancellation , here it's not my mistake. Guys if you wanna book nxt time book it directly with the airlines you will get the full amount back.",1,0,2021-04-30 14:33:45,"Dear Michael, We regret the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief, booking reference number, registered email address and your contact details with us on playstore@yatra.com. Please be assured we will look into this on priority and try to resolve it as soon as possible. Thanks.",2021-05-05 17:20:49,13.1.30
Google Play,com.yatra.base,Hari Js,initially it was user friendly and lot of options for international tours with effordable prices. But now app itself is not user friendly and no proper tour options or packages.Uninstalled the app. I never recommend to anybody. I had a trip earlier. But this time am going to some other outbond tour operator. Bye Bye yatra.,1,29,2020-10-21 21:17:03,,,13.1.23
Google Play,com.yatra.base,SURAJ KUMAR,One of the worst platform to book flight tickets. You won't be able to connect with customer care directly. Refund process is too slow and totally messed up. They kept my refund amount for more than 10 days and after spending lot of time I was able raise request. Total time taken for refund was more than 22 days. This is not a customer friendly platform.,1,51,2021-05-01 11:27:15,"Dear Surat, Regret the inconvenience caused and thank you for the feedback. Thanks.",2021-05-05 19:37:34,13.1.31
Google Play,com.yatra.base,A Google user,"The experience of using the Application was really nice and undoubtedly appreciable in case of service. But I have a query and request to the developers of the Application that when I tried to book a ticket for my friend, after booking mine,for the same flight,same day from same Airport, suddenly the seats have finished and automatically the page redirected to nexf flight to same destination. The question is why is it like that? Request is that this is unfavourable.",4,3,2019-11-15 19:02:35,"Hi Jyothika, Can you give us more information at playstore@yatra.com so that we can investigate. Thanks, Yatra Care",2019-11-18 14:32:19,
Google Play,com.yatra.base,A Google user,Really hopeless app with no customer service. You cannot even cancel or reschedule you flight or anything. They do not even answer calls and do not help at all. Disgusted by their service. And also their interface and website is totally worthless.,1,0,2019-01-08 09:23:19,"Dear Biswajit, We appreciate your feedback and regret the inconvenience faced by you while booking with us. We request you to kindly connect with us at playstore@yatra.com, with booking reference number. We will address this feedback. Regards, Yatra Care",2019-01-09 16:54:12,13.0.35
Google Play,com.yatra.base,Debasish Rout,Money deducted - No booking confirmed!! While booking hotel my money got deducted but didn't get confirmation on my hotel booking. It just said booking could not be confirmed and reach out to one number. But I am trying since yesterday and it says number not valid. Even the chat app doesn't work. There is no way we can reach out for help.,1,6,2022-12-11 07:08:32,"Hi. Regret the inconvenience caused. We request you to kindly share the email address used for the transaction and amount charged with us against the below-shared URL. We assure you of a quick connect and a resolution. Thanks.

https://www.yatra.com/online/playstore-support?key=6d1ddf35-bed3-409c-bf57-6b2b9810eb9f",2022-12-11 10:28:54,14.11.0
Google Play,com.yatra.base,Sadacari Murari Das,The app has a serious bug. In the hotels section if you select book now the room gets booked and when you check from the hotel they say there is no such booking. I even tried to contact their customer care but there is no proper option for that. I'm not sure if my money is getting refunded,1,5,2022-09-01 17:21:39,"Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. Please be assured we will look into this on priority. Thanks.
https://www.yatra.com/online/playstore-support?key=faa6578a-4315-4b40-9a87-b3a888de6f6e",2022-09-01 17:31:41,14.5.0
Google Play,com.yatra.base,Rahul Dutt Sati,"Worst experience ever, I am using yatra since 2016 for flight booking and was happy with the services. Story is changed now, I recently booked my ticket and want to cancel because of the Covid 19 and they are not allowing me to cancel or even any customer support or any help, I have written email to them tried to call them but nothing is happening. Too bad they are treating their old customers like this.",1,9,2021-04-08 17:18:29,"Dear Rahul, Sorry for the inconvenience caused. Could you please share the details of the issue you are facing along with your Yatra booking reference number, contact number and registered email ID with us at playstore@yatra.com to enable us to assist you. Thanks!
",2021-04-10 18:15:45,13.1.30
Google Play,com.yatra.base,Sachin Dandale,"Strongly recommend to not use this App if you want to save your time. Lot of hiccups, worst search algorithm and expensive additional convenience fee. Their promo codes are trap to rip off more $ from you. Plus no immediate support staff contact number in case you need urgent help.",1,1,2023-01-28 09:48:34,"Dear Sachin, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. Please be assured we will look into this on priority. Thanks.
https://www.yatra.com/online/playstore-support?key=0262901a-6ade-4acf-a700-6838cd004e70",2023-01-28 10:44:25,
Google Play,com.yatra.base,Diya Jose,"Very bad experience. I booked a bus ticket through this app. Money got debited from my account, but the ticket was not booked. I tried to reach their customer care, no number was working. It's been 3 months since I complained and still I didn't receive any refund from them.",1,23,2021-05-28 23:36:14,"Dear Mr. Jose, Regret the inconvenience caused. We request you to kindly share the email address used for the transaction and amount charged with us on playstore@yatra.com. We assure you of a quick connect and resolution. Thanks.",2021-05-29 15:01:22,13.1.27
Google Play,com.yatra.base,SANDIPA MUKHERJEE,Worst app. I tried to book a hotel from this app and also paid for the money and then they showed me that the payment got failed and didn't get any booking confirmation. But my money was gone because from my end the payment was successful. Then when i tried to reach them via their customer support & mails they didn't even respond to any of that. This is total scam to loot people.,1,35,2020-12-13 17:58:11,,,13.1.27
Google Play,com.yatra.base,Apurva Kriti,Worst experience i had.. they returned my money after 3 month of ticket cancellation. Customer service is zero. I literally had to mail more then 20 times for refund.. and then returned it as Yatra credit. I don't know for what purpose they are taking convenience fee which is highest charged by any app and i find this more funny that if u are going to cancel ticket directly from yatra that time also they are taking convenience fee.,1,0,2020-09-06 18:18:08,,,13.1.19
Google Play,com.yatra.base,Sourabh Acharya,I had recently tried to book an outstation cab through this app. I ve made the payment of advance amount but the booking didnt happen and my money got debited. I tried raising complaint through the app but theres no response till now. There customer care number is also not responsive. Who will refund me the amount back. I never expected such an irresponsible treatment for the customer.,1,21,2020-07-04 18:15:28,"Dear Sourabh, Greetings from Yatra! We regret the inconvenience caused to you. Please help us to connect with you quickly by sharing the booking reference number and your contact details with us through https://www.yatra.com/support. We solicit your patience and understanding. Thanks",2020-07-04 18:44:15,13.1.10
Google Play,com.yatra.base,Vagarth Agrwal,"Had horrible experience of making payment and no reflection of the booking what so ever, I came to playstore to check if I downloaded a fraud app. I was surprised by seeing the reviews that it is original company's app and they are absolutely in fraud business. I have the whole screen recording of this. There's no trace of booking anywhere except my account statement. Pathetic customer support. No way to call them. I've shared txn ss at your link. Waiting for your response.",1,4,2022-05-10 19:42:27,"Hi, Regret the inconvenience caused. We request you to kindly share the email address used for the transaction and amount charged with us against the below shared URL. We assure you of a quick connect and a resolution. Thanks.

https://www.yatra.com/online/playstore-support?key=440cf453-f957-4c09-bb9e-493558dd25b2",2022-05-10 19:36:56,13.1.52
Google Play,com.yatra.base,A Google user,"Don't go by the prices they show for Flights as their convenience fee will later make the tickets the most expensive. I paid a convenience fee of ₹800 for one way travel of 2 people. Not going to book with them ever again. In addition, this fraud company is cleaning an additional fees even when the Airline after cancelling the ticket has given full refund. Makemytrip, Smartbuy and all the others charge a very small fee on this.",1,4,2019-12-25 13:57:44,"Hi Sandip, Thank you for contacting us! Booking cost is shared before confirmation of any booking, we request you to kindly connect with our team at playstore@yatra.com with the details of the issue you have faced, we will be please to assist you on this. Regards, Yatra Care",2019-12-27 11:53:59,13.0.87
Google Play,com.yatra.base,A Google user,"Great, but can be excellent. The app has simple interface to book flights and hotels. However it doesn't have multi city flight booking option. In hotels the price shown at the first go is a click-bait, which once clicked jacks up like anything. Why can't these portals show final inclusive gst net price at the first go?",4,3,2018-12-25 19:41:22,,,13.0.35
Google Play,com.yatra.base,Selva Ganam S,"One of the worst travel application I've ever used. I've booked a hotel in Nilgiris and cancelled the plan due to rain situation there. After cancellation, it's almost 12 days and still the refund has not reached my bank account. With today's technology, do you really need 10 days to process a refund? I've used many other travel apps and always got refunds under 4 days!! Yatra is the worse and never coming back, even if you lure me with your offers!!",1,4,2022-07-24 11:23:05,"Hi, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. We will do our best to help you with the applicable refund. Thanks.

https://www.yatra.com/online/playstore-support?key=51b23138-f9bc-460f-9e51-9bf0f6c0f2a8",2022-07-24 11:31:06,13.1.56
Google Play,com.yatra.base,Alka Mary Panna,"It has been two months straight and I haven't received my , refunds for my flight booking, and there is no prope conversation terminal where I could enquire. PLEASE DO NOT USE THEIR SITE OR APP FOR BOOKINGS. The price may seem attractive and cheap but at the point of refunds and other facilities ,the don't even show up.",1,41,2022-01-08 09:22:10,"Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. We will do our best to help you with the applicable refund. Thanks.
https://www.yatra.com/online/playstore-support?key=65cdc05a-bb1e-4beb-b5e3-dc732bd6d650",2022-01-08 11:16:16,13.1.47
Google Play,com.yatra.base,vishnu pb,"Very very bad experience. Flight was canceled and still waiting for refund. Customer care service is not available, there is no reply to email nor phone call. Really a worst experience. Even a single star is more than enough to this app.",1,8,2020-05-04 22:39:40,,,13.0.97
Google Play,com.yatra.base,rahul verma,"when I booked the flight, i booked seats for all the flights but in the ticket received, seats were allotted only for one side trip. Also when I booked it was displaying 2 check-in baggage for all flights but in the ticket received, there was only 1 baggage for returning flight. So now I am in a situation where I can take 2 luggage but I have to come back with 1 luggage. I won't recommend yatra, better to go for another booking platform. And the link provided by yatra below is invalid.😂",1,0,2022-07-11 23:05:06,"Hi Rahul, Regret the inconvenience caused, Please share the error screenshot along with the requested details against the below-shared URL for us to check and assist you better. Thanks

https://www.yatra.com/online/playstore-support?key=e7d422f5-4ae7-400c-b932-ada8666f2802",2022-07-12 00:56:54,13.1.56
Google Play,com.yatra.base,Ankit Rawat,"I have selected the flexi fare charge with free meal option. But i have not got any option to select free meal during booking. I thought the option may come after payment, but i didn't get any meal selection option & now i'm done with payment & against booked ticket it is showing NA against meal. Completely disappointed with the app & yuva service as your bot didn't even get open & always crash. Also no customer care number to call & resolve problems during booking.",1,7,2021-03-23 00:12:22,"Dear Mr. Rawat, We regret the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief, booking reference number, registered email address and your contact details with us on playstore@yatra.com. We solicit your patience and understanding. Thanks.",2021-03-23 14:20:20,13.1.29
Google Play,com.yatra.base,A Google user,"Tried booking through site, but failed. Tried through app then, success.. but didnt get ticket details. Even not showing in upcoming booking details. And u ask for email id while registering but why r u not sending boking details via mail. Even i had to reset my paasword 2 times even though i entered correctly. Tried Getting ticket details on site, but shwoing wrong credentials.. all ended up with bugs. Fix it fast. Make it smooth and easy. Horrible experience.",2,16,2020-03-23 18:27:10,,,13.0.97
Google Play,com.yatra.base,A Google user,the worst booking site. never use this app. I booked my flight and the flight was cancelled my the airways only. they even not mailed me or contacted me for this. They are not even refunding. There is not contact number for problems regarding flight bookings. I have send so many mails and got same reply every time. They don't care about the inconvenience faced by the customers.,1,5,2019-04-25 17:42:09,,,13.0.57
Google Play,com.yatra.base,Hakam Singh,"Worst experience . No after sales services provided. Inspite of so many complaints no action has been taken . Refund pending for more than 3 months. Seems that they have no intention of refunding money. Never use this app. Once I connected them to the airlines, they were not having a single word to speak which clearly shows their intentions of not refunding the money . They only make excuses and blame others but never do the needful.",1,30,2021-05-24 12:13:40,"Dear Mr. Singh, We are sad to know that your experience with us was not good, Please help us to connect with you quickly by sharing the concern in brief, booking reference number, registered email address and your contact details with us on playstore@yatra.com. Please be assured we will look into this on priority. Thanks.",2021-05-26 18:42:16,13.1.31
Google Play,com.yatra.base,Siddhartha Mukhopadhyay,"Changed it from 5 to 2 star because of deduction of services. I used the app mostly for sbstc bus booking online and the experience was great. However, recently it seems there is no such options available. Very disappointed.",2,0,2022-07-03 09:58:54,"Hi, We regret the inconvenience caused to you. Please help us to connect with you quickly by updating the booking and concern details against the below-shared URL. Please be assured we will look into this on priority and try to resolve it as soon as possible.

https://www.yatra.com/online/playstore-support?key=3199733e-574e-4f50-b16a-7fcbd581051e",2022-07-03 10:28:45,13.1.56
Google Play,com.yatra.base,Nirmal Ganeriwal,"It's a terrible app. The quicklinks do not work, the pages become unresponsive, and there are buttons that do not do anything. Glad the tech teams are getting laid off everywhere. If this is what they come up with, they deserve to be fired.",1,5,2023-05-21 19:19:59,"Dear Nirmal, Sorry for the inconvenience caused to you. Please help us to connect with you quickly by sharing the concern in brief and your booking details with us against the below shared URL. Please be assured we will look into this on priority. Thanks.
https://www.yatra.com/online/playstore-support?key=394a2903-6d80-4abb-8403-f4a96ac0a608",2023-05-21 20:04:17,14.26.0
Google Play,com.yatra.base,mayank joshi,"Terrible experience. I cancelled my flight via vistara airline directly as they shifted the original date of the flight. They initiated my full refund immediately and asked me to contact yatra. But the customer care no is never available and yatra isn't responding to my mails. When I am cancelling it directly via app, it is deducting the entire amount as cancellation charges.",1,2,2020-07-13 02:14:28,"Dear Customer, Greetings from Yatra! We regret the inconvenience caused to you. Please help us to connect with you quickly by sharing the booking reference number and your contact details with us through https://www.yatra.com/support. We solicit your patience and understanding. Thanks",2020-07-14 08:18:47,13.1.10
