review_description,polarity,Sentiment
wont give charge convenience equalize ticket price discount cancel ticket would charge cancellation cost name give discount deduct amount amount pay twice penalty ticket one one people help loot way possible fool name discount,0.0,Positive
try flight today apply coupon basically pay wallet time payment payment do wallet coupon benefit wallet pay option simply present kind cheap trick flight instead waste whats unprofessional,0.2,Positive
get lot disappointment post destination go agency didnt properly due also cost holiday plan convenient costly trust brand get,-0.3625,Negative
option partial cancellation refund unfortunately cancel due illness keep show error end pay send also seem work havent response days,-0.24166666666666667,Negative
worst regular time really bad experience almost year still receive entire refund money due flight cancellation do due covid still wait entire refund amount follow explain grievance time,-0.2785714285714285,Negative
worst ever fraud extremely fraud dont flight money bank account show section also dont get mail message also direct contact resolve issue share sympathy mail dont worst ever,-0.50625,Negative
one worst ever dont support call dont even reply money two time also bus ticket didnt get try connect every possible way connect also refund suggest everyone dont never trust,-0.5,Negative
worst ever round ticket due emergency cancel reschedule one ticket try seek support side cant make rarely please dont kick like football one court service provider service provider worst ever experience dont,-0.40499999999999997,Negative
team great process work home like would like receive call ignore also ticket cancellation person however refund pend say contact person account person get refund service bad,0.0500000000000001,Positive
case issue nobody cab pick tell pay extra cab pay extra send cab already price time cab spoil tour also several refund nobody respond earn,0.0,Positive
ticket amount account dont receive information ticket way contact support bus also write mail didnt receive reply worst worst give auto reply put start rat play store write reply mail didnt get another reply poor service problem,-0.7999999999999999,Negative
experience worst please since face multiple please confirm since mine directly go without confirmation would like rest dont give full refund deduct half amount say thats policy cannot refund,-0.14333333333333334,Negative
worst flight better market bad experience issue first time give second support keep writ dont get proper response chat bot full deduct per pax refund remain amount,-0.08571428571428567,Negative
worst experience flight mistakenly choose wrong date make payment within full refund havent receive mail refund even support number doesnt connect also even multiple support team havent receive response,-0.2875,Negative
worst service try connect multiple time amount account revert plus connect mail phone support rail whole process slow month still havent train refund worst experience,-0.42000000000000004,Negative
experience many flight later say already money response care number contact response support mail afraid money go ever,-0.033333333333333326,Negative
cancel ticket get refund try cancel bus ticket sorry cancellation contact support get response response care number want cancel ticket worst travel dont,-0.75,Negative
worst experience payment get site could see status transaction try later proper redressal channel contact worst ever see never also try second time executive assure even one want money back,-0.3333333333333333,Negative
worst service ever horrible experience come get confirmation tell cant allot room confirm hour response support service team auto responder option pay,-1.0,Negative
choose lower basic even city option flight many company yet havent basic shock apathy search also hod market team cannot honor usage travel corporate fare summary retail show corporate vice,0.1,Positive
waste service poor bus via money get do try contact care approach directly service cell via plenty mail get one response money days days response pathetic experience dont via,-0.375,Negative
worst ever see flight ticket cash bank account doesnt reach even cash contact dont know happen cannot give correct transaction think cash loss suggest people lose,-1.0,Negative
dont league stop direct support number chat dont work payment page actual even also behavior cancel dont receive payment amount give gift voucher validity doesnt work complete mess,0.0062500000000000056,Positive
thank reduce storage space delete wonder get overall rat possible would rat negative worst travel ever could complete travel flight get full refund didnt transfer full refund name convenience fraud cheat never ever,-0.07142857142857142,Negative
worst travel domain service choose flight get due pandemic amount one half month back still havent amount care domestic reply reach support pathetic service ever experience wish option rate less one star,-0.3511904761904762,Negative
worst ever money get didnt get confirmation didnt get notification money doesnt even take success page payment chat doesnt work service available dont,-0.09999999999999998,Negative
may problem try bus last movement show technical try best network result try nearly time different result stop even like good,0.3,Positive
good claim refund easy one bad weather take nearly month get refund even though refund days per refund process downright garbage three time refund kick amount since day would recommend,0.13333333333333336,Positive
one poor somehow due reason cancel refund money send mail multiple time regard havent get revertal side except mail already ticket didnt get refund clam please kindly big fraud thank common,-0.16499999999999998,Negative
experience base flight fully professional show awesome apply maximum profit rest show error support answer site resolution call connect care executive answer call support,0.09999999999999998,Positive
one star recent experience regard gift voucher could technical error stick system next days support team take get back direct number available thats acceptable,0.08333333333333333,Positive
become ridiculous due service call immediately even keep call response even writ time double deduction amount bus journey due payment gateway theres service number contact response mail loyal since ill stop,-0.125,Negative
worst costumer service also bad debit money account search available last find several time last half hour pick sorry ticket return amount throw payment gateway dont want amount ticket sorry cant less costumer care care,-0.2633333333333333,Negative
round way air ticket first flight get refund flight think another flight destination refund round trip put alert ways fight try reach care also unavailable really disappoint,0.012499999999999997,Positive
never face situation first time bus operator journey didnt get confirmation journey multiple get refund dont prefer forward proper service support service would help,0.08333333333333333,Positive
package package initial amount make itinerary worst flight tomorrow havent provide visa call last days vain one solve problem didnt even bother reply mail senior contact concern person never ever,-0.3333333333333333,Negative
application back make numerous never complain today cab total scam dont care number aware dont want anyone else situation,0.0625,Positive
need flight credit shell see indigo flight allow flight credit shell give contact support get assistance send many response care number exist idea reach someone resolve issue,0.5,Positive
worst although show good ticket applicable promotion code future fool say ticket refund discount give call ticket full response refund side,0.012499999999999983,Positive
less try contact care since dont provide contact provide chat box doesnt even open please dont want flight emergency amount redeemable previously flight know status quiet person wait clue refund,-0.08333333333333333,Negative
loot people ticket get flight company money cancellation charge side also almost nil amount support call number mail reply also bot system wont recommend anyone scam someone mail also show detail charge conventional fee even though platform talk,-0.14285714285714285,Negative
dont highest convenience fee worst refund process instead travel market flight flight pay course refund process take around thousand pocket worst experience ever digital platform better dont,-0.375,Negative
disappoint flight one month ago still receive refund show claim refund option wont recommend people may also get money stick even lose reason tell file complaint portal never respond,-0.3,Negative
bad experience fake publish charge high convenience fee completion transaction wont give ticket see offer didnt get note another account,-0.3466666666666666,Negative
guess base response one star also days resolve refund yet get auto mail wait days dont even read mail satisfy dont know ill get refund god never suggest anyone third party agency ticket careless towards hope try figure problem,-0.45,Negative
didnt refund convenience flight poor company full amount convenience flight date poor business think money know happen edit response review within get response convenience insert,-0.15000000000000002,Negative
international however dont international site unique business like cannot enter name passport surname service comparison passport less service team faulty application,0.052083333333333336,Positive
worst manipulative business mind people friendly simply need money please dont flight site flight instead surge time short sessions even surge final payment page write wherever stop scam,-0.125,Negative
worst experience amount almost cross care new contact upon could connect raise complaint portal response provide even confirm indigo cancellation amount already end,-0.2909090909090909,Negative
horrible experience ticket new payment successfully didnt receive ticket try contact support team time contact havent give care number site mail site complaint post management contact also still response air office havent receive payment back,-0.08272727272727273,Negative
advance payment visible try contact get response available phone bot directly send mail even dont give confirmation page mail really pathetic,-0.16666666666666666,Negative
please dont site allot accommodation check counter manager say dont receive confirmation sad tough situation family per experience good service want stay pleasant please dont,0.1361111111111111,Positive
flight ticket discuss flight refund within days week check refund status dont refund service bad like cant even talk number never dont reply mail even build chat system,-0.6999999999999998,Negative
account point contact available moment ticket price session prompt rather allow proceed payment lock unfair deal also assurance shouldnt add default even dont need bill summary,-0.04999999999999999,Negative
first slow link select particular trip open chat face problem support call human chat cancel flight refund whole amount first refund partially importantly mail several time refund contact trash,0.10740740740740741,Positive
understand ticket impossible cant see front row sleeper completely invert see leave window actually right side window main think give feedback look,-0.028571428571428574,Negative
yet another intrusive travel constantly access notification even option turn phone battery juice like moisture browser make sure clear theyre definitely stalker spectrum avoid hind,0.15,Positive
worst experience ever flight show didnt except unconfirmed money get account also response end try get refund show unconfirmed also number give one one respond file report consumer court total scam,-0.5,Negative
day due change receive mail regard refund days refund bot less care number exist clearly refund day make credit card woeful experience get refund post communication go unnoticed,-0.09791666666666665,Negative
pathetic service fact service foe flight make accident lose moreover charge fee make trip far better cancellation also less dont care number flight dear please rather make trip much better,-0.01333333333333333,Negative
worst flight dont make payment amount bank dont number talk care dont reply another never get reply,-1.0,Negative
worst install phone every time experience amount confirm cannot contact concert way contact care,-1.0,Negative
worst service ever please dont take money service try call change cancel reach number thrice consumer court threat try ticket cancellation ticket price give refund,-1.0,Negative
worst service twice amount account confirmation yet show show worst also dont care service dont,-1.0,Negative
really ridiculous never know travel agency like cheat flight via still able claim refund say page technical error number response people country humble request dont ever via honest travel agency please dont via,0.11333333333333333,Positive
care worst experience ever mail many time response still try connect care due covid dont staff less doesnt give resolution dead end support bus way limit time arrival,-0.19833333333333333,Negative
pathetic service provide flight later due covid situation days still money care number available net invalid chat live chat dont call back service well try mail chat option mail send still didnt receive response dont,-0.08409090909090909,Negative
worst experience today flight receive message indigo refund full amount tell contact care attend phone one number switch send mail also response dont install better indigo flight,-0.05000000000000001,Negative
get stick nonsense dont proper care help either switch due covid unable help money refund cancellation dont work pay big trouble extremely nonsense,-0.15833333333333333,Negative
try bus ticket payment page access amount account try connect care get predefault doesnt issue way call contact support team page display payment,0.0,Positive
worst travel agent ever phone support response support refund even partially even though ready refund call agent get flight absolutely way reach disgust travel agent would strongly recommend never,-0.05333333333333338,Negative
worst ticket account login due technical fault amount deduction ticket amount refund care number available mail assistance,-0.18125,Negative
worst support refund process take please absolutely sure wont need cancel travel refund flight amount days flight refund take days follow dont telephonic support worst update interface worst support,-0.625,Negative
worst application suggest recommend people worst experience ever flight first flight randomly per convenience without proper reason try reach support none respond communication really really bad even reschedule mislead,-0.49166666666666664,Negative
even cancel flight refund full amount end convenience fee dont cancel flight understand flight even dont refund full amount convenience fee provide convenience initiate refund immediately flight start refund initiation also support chat window joke,0.35,Positive
worst never dont proper service half month flight havent receive refund yet response mail say havent receive cancellation refund request fight worst service better,-0.33333333333333337,Negative
worst experience cancel ticket days today try possible link call without success please inform possible social media stop prevent like,-0.13333333333333333,Negative
never happy travel stay luxury hope would able get better cab add available account would awesome,0.4,Positive
mobile poorly wouldnt retrieve properly always rely web version time journey list complete shoddy development poor development,-0.2,Negative
search stay application prompt presence search flight someone else maybe defense personnel end chang prompt,0.0,Positive
good experience change price boom try twice different time payment price also convenience charge around,0.35,Positive
dont fell trap free cancellation charge give insurance every time fly actually need insurance multiple block payment would rather suggest refund process fetch every penny even cancellation protection worst ever decision ticket,0.040000000000000036,Positive
pandemic time ticket amount flight per fully amount amount provide loss invoice totally understand amount cancellation mistake time directly get full amount back,0.11249999999999999,Positive
initially friendly lot international friendly proper tour never recommend anybody trip time outbond tour operator bye bye,0.1875,Positive
one worst platform flight wont able connect care directly refund process slow totally keep refund amount days spend lot time able raise request total time take refund days friendly platform,0.02187499999999999,Positive
experience application really nice undoubtedly appreciable case service query request application try ticket friend day airport suddenly finish automatically page flight destination question like request,0.3,Positive
really hopeless service cannot even cancel reschedule flight even answer help disgust service also interface totally worthless,-0.30000000000000004,Negative
money confirm money get didnt get confirmation say could confirm reach one number try since yesterday number valid even chat doesnt work way reach help,0.0,Positive
serious bug section select room check say even try contact care proper option sure money,0.05555555555555556,Positive
worst experience ever since flight happy story recently ticket want cancel covid allow cancel even support help write try call happen bad treat old like,-0.15999999999999998,Negative
strongly recommend want save time lot worst search algorithm expensive additional convenience fee trap rip plus immediate support staff contact number case need urgent help,-0.35555555555555557,Negative
bad experience bus ticket money get account ticket try reach care number work since still didnt receive refund,-0.6999999999999998,Negative
worst try also money payment get didnt get confirmation money go end payment successful try reach via support didnt even respond total scam loot people,-0.08333333333333333,Negative
worst experience return money month ticket cancellation service zero literally mail time refund return credit dont know purpose convenience fee highest find funny cancel ticket directly time also convenience fee,-0.21666666666666667,Negative
recently try outstation cab make payment advance amount didnt happen money get try rais complaint theres response till care number also responsive refund amount back never irresponsible treatment,-0.09999999999999999,Negative
horrible experience payment reflection ever come check fraud see original absolutely fraud business whole screen record theres trace anywhere except account statement pathetic support way call link wait response,-0.24500000000000002,Negative
dont show convenience fee later make expensive convenience fee one way travel people ever addition fraud company clean additional even ticket give full refund charge small fee,-0.006666666666666665,Negative
great excellent simple interface however doesnt city flight option price show first like cant show final inclusive net price first,0.32857142857142857,Positive
one worst travel application ever plan due rain situation cancellation almost days still refund bank account technology really need days process refund many travel always get days worse never back even lure,-0.1375,Negative
two straight havent receive flight conversation terminal could enquire please site price may seem attractive cheap point dont even show,0.4666666666666666,Positive
bad experience flight still wait refund care service available reply phone call really worst experience even star enough,-0.32499999999999996,Negative
flight ticket receive one side trip also display baggage ticket receive baggage return flight situation take luggage come back luggage wont recommend better another platform link provide invalid,0.25,Positive
select fare charge free meal option get option select free meal think option may come payment didnt get meal selection option do payment ticket show meal completely disappoint service bot didnt even get open always crash also care number call resolve,0.225,Positive
try site try success didnt get ticket even show ask register send via mail even reset time even though correctly try ticket site wrong end fix fast make smooth easy horrible experience,-0.027777777777777773,Negative
worst site never flight flight even mail even refund contact number regard flight send many get reply every time dont care inconvenience face,-0.25,Negative
worst experience provide many action take refund pend intention refund money never connect word speak clearly refund money make blame never needful,-0.075,Negative
star deduction mostly bus experience great however recently available disappoint,0.5666666666666668,Positive
terrible work become unresponsive button glad tech lay everywhere come deserve fire,-0.25,Negative
terrible experience flight via directly original date flight full refund immediately contact care never available respond directly via deduct entire amount cancellation,-0.0625,Negative
worst support ever experience good charge hefty fee dont expect support post reschedule flight due covid write support team lucky day come days receive response already reschedule get refund response far comment write days havent even receive,0.0016666666666666553,Positive
good easy navigate easy accept domestic international issue able,0.3444444444444444,Positive
worst experience cancel ticket dont option cancel bus ticket send mail call regard cancelation doesnt work properly full ticket cant cancel,-0.325,Negative
put one worst offer great didnt enter try contact response thats service get emergency like situation cannot contact end pay heavily another resort without unable cancel previous one hope contact,-0.21333333333333332,Negative
experience people give star fast try contact get response never much digital security plus waste pay cash terrible get assurance money days month refund yet,-0.25,Negative
flight select flight different automatically get one assist mail worst never least query could,-0.2833333333333333,Negative
less cheap claim mostly end provide convenience fee charge end better payment provide,0.30833333333333335,Positive
worst experience ever flight could travel due covid get cancellation do respective many name cancellation service nowhere refund remain amount despite fact make payment credit card follow foe reply,-0.15625,Negative
worst place flight dont care number neither respond flight money get twice havent even one mail bad experience even read could see everyone problem like big scam please start care number first start service like bad,-0.4299999999999999,Negative
poor set able contact support agent flight need clarification cant talk anyone regard support poor shameful,-0.10000000000000002,Negative
horrible flight get end complete refund partial amount rest amount say convenience fee non even flight far better dont waste time money bad experience,-0.1857142857142857,Negative
worst experience ever first time ticket cancel change didnt receive refund ticket partially reference give message refund work days wait many days give message cannot find refund request reference number,-0.0875,Negative
inefficient idiotic application person stick situation like flood somewhere new need ticket dont number flight happen wow keep dont platform ease service right pathetic prefer number travel,-0.2289177489177489,Negative
frequent service last year face worst experience cancel ticket cancellation refund many refund year split see work decide business future,-0.08,Negative
train issue refund within work problem hope resolve star reduce cos cad make another need add connect cos since able pay,0.5,Positive
pathetic dont even deserve star dont number call dont even inform make time give different call alternative option give wont recommend anyone,-0.5,Negative
worst ever money get get confirm never list absolutely way reach care either finally make new last minute travel,-0.13272727272727275,Negative
really bad time last time make never response chase follow room never although payment collect emergency handle situation although mail confirm do days worst far experience,-0.3999999999999999,Negative
dont know back end make bus august bus operator coz assure refund fare well august writ thats enough understand service best part dont speak executive even get landline none work get tire send,0.3333333333333333,Positive
poor service flight date change itinerary make date change date change time flight date also take significant effort reach human would recommend,-0.00833333333333334,Negative
worst experience travel cancel last minute refund provide top one cant contact care ever simply weird place every time pend upwards want save money please stay away,-0.25,Negative
bad experience flight father make sure date ticket come flight date next month select show check cancellation say non dont even give one star,-0.06666666666666661,Negative
high fare order give discount even discount high hefty previously many understand better find new bye bye,0.2912727272727273,Positive
worst service second time face issue ticket money account ticket reflect section next day flight annoy emergency pathetic secondly flight help contact number also invalid worst pathetic,-0.5714285714285714,Negative
worst ever first ever probably allow cancel try cancel ticket ask write whats point option cancel write worst,-0.5833333333333334,Negative
worst support first dont call support fake even mail four time response side try flight yesterday money get come dont know money ticket trash application,-0.4166666666666667,Negative
theyre lose return due cancellation flight last year due outbreak covid policy amount cannot transfer bank account mean one travel currently amid current alarm situation beware new dont ever install dont care hard money,-0.08972537878787878,Negative
dont usually write review stick horrible bus unable sleep clock morn firstly bus wrongly list site part site enquire change bus take late take route every city possible pick late trek ruin holiday wont recommend service,-0.32499999999999996,Negative
would probably star absolute zero contact dont refund automatically mail wait response time killer dont even think call coz theres number support page,0.2,Positive
worst contact contact give round trip flight one way flight still show confirm assistance regard many attend pathetic chat know contact,-0.425,Negative
worst worst service need assistance afterwards zero response dont even follow ticket money account complaint last days one respond careless also mail reminder one respond contact clear solve,-0.44999999999999996,Negative
dont ever less application wont get refund cancellation dont want commission flight ticket flight due pandemic money personal bank account account commission also high compare travel highly disappoint,0.005666666666666676,Positive
make didnt get confirm money send several face twitter try call care spoiler alert dont work finally days get refund never,0.0,Positive
make two receive confirmation one show confirmation dont get reply chat even hour contact team phone sure much time need reply mail worst worst experience need refund,-0.325,Negative
bad experience regard air ticket cancellation show opt cancellation protection get full refund cancellation fee like refund per ticket liberty insurance company file claim second dont care number domestic air ticket mail wait reply recommend,-0.08749999999999997,Negative
zero cancellation policy still sign refund days write care close complaint without issue resolve standard reply get due technical issue worst service ever receive policy far better instantly credit amount back case cancellation wont recommend anyone,-0.09166666666666666,Negative
automatically last automatic refund even several functional still mid covid service think covid effect company company permanently shut otherwise spread covid write take regular follow month refund surely,0.1,Positive
pathetic days bus operator quot bus permission bus wont say get refund another thankfully another month yet receive refund bus wed money consult number bot,-1.0,Negative
fraud flight recent experience flight didnt board due weather condition wait days get refund get full refund refund convenience tax dont know sake four lose almost care also available call careful absurd rat,0.00416666666666667,Positive
flight provide refund flight march give refund may invoice way reach phone one respond reason invoice deduction immense fraud period people site,0.0,Positive
refund never receive refund worst experience amount didnt even receive confirmation payment dont tie didnt renew contract thats executive say bill refund refund fraud bad service never might show good money go forever,-0.33333333333333326,Negative
nice experience friend flight fare already ticket partially receive say technical issue fare representative friend help number never reachable please work experience,0.16666666666666666,Positive
worst amount refund days private days response instead check ask bank charge convenience service fee cant provide basic unprofessional team worst experience,-0.5,Negative
putt travel show available reach last step show choose choose available try every date massage show every time choose package connect agent quote high able directly right practice,0.2909523809523809,Positive
please back install never fine come know additional baggage amount refund add luggage come check counter come know request unconfirmed fair amount travel never request,0.16388888888888886,Positive
worst experience ever days long weekend wasnt even associate service number contact receive auto mail days though refund process family sleep car night fault repeat,-0.525,Negative
lot spend time miss due patience need great deal improvement portal get,0.3375,Positive
service refund flight ticket cancellation ref give full amount want contact insurance company claim almost refund insurance company even say refund take days due covid piss poor pathetic give theres way contact call sketchy suspicious,-0.29375,Negative
completely unreliable make bus trip last moment service due complete trip advance ticket get waste complain operator partial ticket amount mail support tell talk bus operator,-0.0375,Negative
worst experience ever please stay away company far way contact leave one responsive due refund simple refund reimburse make difficult get spend much time due money time effort still close dont even know see money ever definitely file consumer court,-0.18125,Negative
flight company full show partial way contact voice mail disconnect would charge fault able click case flight cancellation pay convenience fee,0.25,Positive
worst contact number assistance regard able get refund since last though cancellation protection theres response service,-0.16666666666666666,Negative
less complete money waste dont want waste money flight get still major proper care call reply well flight get,-0.06736111111111111,Negative
horrible care regret reschedule flight try number time reschedule due nationwide limit staff regret inconvenience cad much much better least respond cant run certain need human help never,-0.11845238095238096,Negative
totally take cancellation protection policy cancellation say applicable cancellation within departure would like say term anywhere ticket lose huge amount money cheat,0.20000000000000004,Positive
would give zero star available service pathetic covid time ticket even repeat care support available response side refund full refund indigo application,0.037500000000000006,Positive
absolute scam zero cancellation policy additional try cancel flight show deduct cancellation fee cancellation wont ticket clearly try cancel show dont know kind fraud need pay avoid,0.3,Positive
worst travel pathetic interface support terrible stick tell contact cancellation flight support available bot pain,-0.65,Negative
application unlist company total fraud many lose money either receive confirmation go check say theres reservation confirm another night havent amount,0.25,Positive
flight amount didnt get confirmation theres way contact support money go reflect anywhere,0.0,Positive
flight get full money bad experience flight pay flight get indigo flight apply refund get mail indigo flight get money get saw mail indigo full amount dont understand charge way get flight cancellation penalty flight cancellation stay away support need talk chat bot first illegal advertise service full fill service cancellation,0.01666666666666668,Positive
extremely bad experience flight money account however show try reach support way chat pathetic write query reply payment happen time thats better mechanism support incase didnt expect support,-0.3999999999999999,Negative
pathetic care service money account ticket even nowhere show transaction contact number service available easy resolution would give available,0.05833333333333335,Positive
one worst flight dont allow apply voucher time need flight apply voucher call care say get concern team within emergency cant even ticket pathetic service flight onwards,-1.0,Negative
worst experience ever make fully days advance receive confirmation leave luggage yet transfer amount care absolutely incapable find solution keep wait till trip one day ruin refund receive till date irresponsibility peak,-0.4,Negative
never say never worse experience ever flight didnt confirm didnt even return money chat like time refund money back response student dont enough money money another flight read comment suggest please dont,0.06666666666666667,Positive
air time ticket ago operational refund conveniently say speak directly refund neither help refund arrange ticket speak directly request refund trip ruin cost time cost ticket days whats point trip well advance also job speak get refund care speak directly earth less directly lose long term frequent traveller spend quite bite good luck,0.12291666666666667,Positive
worst ever see flight confirmation side response try reach service also response technical charge payment without failure need immediate response,-0.4388888888888889,Negative
prominent fast good latest experience interest nobody talk via care even number existent write never status resolve would better platform like make trip since listen value money please improvise,0.48,Positive
terrible fall prey assure wont give refund calculate price discount price without discount terrible experience march find price significantly apply refund get actual loss wish could share dont value genuine assure fake,-0.28750000000000003,Negative
fraudulent company covid flight get give full refund people ref give money back last mail twitter sometimes say get back know lot cancelation time provide wrong mail amt refund never get clearly company,-0.008333333333333333,Negative
absolutely scam unable gift voucher doesnt allow make payment remain amount remove gift card able pay full amount scam toll free service high court well,0.18500000000000003,Positive
may get cheap impossible contact case problem payment do bad experience personally wont recommend anyone,-0.2416666666666666,Negative
third class get gift card worth value try flight ticket server remain stick please try later waste gift card application,0.024999999999999994,Positive
disaster spend try get entry ticket minar mobile try site work doesnt let directly goggle either waste whole,0.03333333333333333,Positive
show different different trip round trip explain coupon give discount edit one way show round way want,-0.1,Negative
worst try claim refund several time error message bring bad experience still initiate idea management didnt give room,-0.5666666666666665,Negative
mess become time outstation cab around time money time journey show tab way cancel modify journey worst part cant even reach service,-0.5875,Negative
first low time come payment code may even god doesnt know apply dont payment option pay full without apply coupon price simply cheap unethical trap dont show full price search,0.27,Positive
worst ever service provider dont value issue apparently due misinformation contact number provide wasnt reachable change eventually another although didnt entertain even bite contact afterwards tell ask refund,-0.5625,Negative
never ever charge amount name convenience fee support side support number always unreachable never reply also never refund money do,0.0,Positive
bad service number contact outstation cab confirmation mail days still response travel date near confirmation yet service send give wait response confirm successful require days think return journey also feel better make trip,0.16250000000000003,Positive
worst experience try last days contact reschedule ticket toll free available contact one contact regard problem travel date almost close another day mine get response get reschedule flight within dont know please provide toll free number,0.040000000000000015,Positive
worst ever bus ticket amount account theres reach service relevant contact ill never recommend anyone make sure theyre,-0.15000000000000002,Negative
bad cheat bus condition could worse roam two dont mention bus number also seat top dont care number stick problem well dont care,-0.19999999999999996,Negative
fine long dont true come face week refund per policy response even week phone contact either want money take instantly come pathetic lot follow proof cancellation time get refund days support,-0.056666666666666664,Negative
request file complaint totally fraud business dont know company close government many need lose money refund even every proof refund get directly havent able refund side,0.16,Positive
display apply automatically fail ultimately pay higher amount worst part dont care contact number send wait get reply,-0.3125,Negative
far worst service provider ever experience phone support mail concern eyewash prompt response mail form submit another joke wont hear monetary policy frame loot even company ready refund abandon youve better service,-0.04999999999999999,Negative
worst ever theres way contact dont reply back also check via another didnt get refund also staff contact site via reach mail contact way possible dont respond take money get away concern worst disastrous service,-0.54,Negative
worst flight ticket clearly get payment do people send fake ticket even complain take another three days verify payment get take days refund buck back originally even days time period call get money back,-0.1708333333333333,Negative
first increase load time even though fast make install new discount take money dont ticket finally increase time wish better option fir care totally suck suck hard money option negative,0.06183712121212121,Positive
page load past able check two page load long time time flight also needful clearly network issue,0.07500000000000001,Positive
second time edit feedback worst experience problem month relate refund pend exchange even respond unable get refund back fight till end hard money cant give kind dont even listen support,-0.19861111111111115,Negative
dont service good ticket neither work properly response help team also make payment still show successful amount already account bad experience,0.18750000000000003,Positive
strongly recommend type list wrongly may end completely different city refund money,-0.022222222222222237,Negative
worst really pathetic service really pathetic experience account mobile number person access cancel ticket eventually get person completely case data well security breach really disappoint days still complaint ticket open state,-0.4285714285714285,Negative
never application never put bad review people deserve one one safe support immediate refund even take exactly days mine many since dont support number initially deny problem put blame bank,0.11000000000000003,Positive
pathetic one worst service available ticket cancel less people tell contact directly cancel ticket cant help cancellation ticket less people tell deduct refund amount provide wont attend ticket get back like beggar money,-0.2619047619047619,Negative
since experience train ticket money get ticket wasnt ticket menu update refund support team relevant response really cool big amount human bot help,0.1875,Positive
deceptive careful squeeze travel insurance make impossible opt purchase order take directly bank site disappoint,-0.2222222222222222,Negative
totally fraud dont worst service get reply care hard money ruin journey bus bus operator since days ruin trip show confirm disgust service care number available also also response mail,-0.22291666666666668,Negative
pay bus ticket didnt receive confirmation send payment via day multiple time since last days get update yet suppose travel day tomorrow dont think rely company wouldnt suggest payment might get stick like mine without,0.0,Positive
cancel agent full refund havent make package also application would great get refund soon possible,0.3833333333333333,Positive
expect return return forget worst support system send many refund fourth month get refund big mistake worst big disappointment,-0.3,Negative
due privacy policy data sell earn accept else dont prefer later one option opt latest dont send dont want older review flight show select date fix,0.13541666666666666,Positive
horrible experience recommend look responsible accountable team help reply properly time also disable find cant contact value money experience literally find,-0.26666666666666666,Negative
flight due sudden extension refund amount send dint even inform regard try contact ask wait refund month yet receive update refund worst care maintenance trust worthy,-0.19791666666666669,Negative
flight get try reach care information mail result like mark scam would advise everyone dont platform,0.0,Positive
give refund cab june money get send dont know reason problem right send mention issue problem finally get mail money get would recommend enough patience,0.09523809523809523,Positive
option star would give ticket cash get never page didnt receive ticket get nutshell ticket reference number refund amount unable find connect less waste money time disappoint,-0.2888888888888889,Negative
really bad experience refund flight multiple proper solution provide mail unable railway reason idea yes amount bank account continuously,-0.29999999999999993,Negative
fraud application scam provide coupon get never get moreover theyll deduct money may get ticket wont even pay back always say provide side never get money would say stay away fraud,0.0,Positive
property replacement option even confirm ahead still confirmation receive new worst dont live support live otherwise age worst support tactic possible confirm ref give refund,-0.26515151515151514,Negative
company worst flight experience ever send flight ticket never flight cancelation year refund mail say refund get say havent refund try login claim refund refund cannot worst fraud company ever come across company doesnt even deserve,-1.0,Negative
show cancellation actual cancellation confirm difference directly also flight dont charge self cancellation havent receive get although refund still money dont trust,0.05,Positive
bus bus operator show trip till try contact unnecessary time process refund due trip get money still furious right dont ever site one provide service loot give money,-0.07976190476190477,Negative
service poor contact number care wont reply send time money wont information regard ticket suggest people application good service fabulous,0.2333333333333333,Positive
unprofessional hopeless service would say wont refund money case promise refund business days never try get refund since try call also send one professional enough revert back service hopeless,0.03333333333333333,Positive
today resort application night stay didnt receive confirmation number well didnt see section application also resort didnt get confirmation payment already well mail update dont thank get refund side,0.0,Positive
cheat people room via later wen go check people say tie room via convey issue response till lose money show even tie strongly recommend kindly return money back,0.2583333333333333,Positive
try room money message come unconfirmed check however amount already account reference transaction need amount service number contact total cheat,0.0,Positive
worst experience try flight june money get didnt confirm days send say later ask reason tell contact respective try ask refund proper track raise request mention resolve dont flight loot money,-0.25,Negative
worst experience till cab confirmation do section update regard cancel ride unfortunately cancelation try almost hour cross still return mail call option cab call system cab next day happen go mobile service also work pathetic service,-0.5,Negative
worst flight ticket flight get insure full refund full refund concept business rule around one flight refund amount hide service call support need wait days mail response even refund process days like still technology year,-0.10000000000000002,Negative
